,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.34103486,-0.29504353,0.77027464,-0.22227654,1.2334161,-0.6644173,-0.2743712,-0.65300095,0.77751964,1.2402465,-0.61218125,-0.48663962,0.5210911,-0.010425349,-0.2229041,0.60002315,-0.87372434,0.9413474,-0.9938116,0.01231226,0.803325,0.54197395,0.63265866,-0.7218064,-0.24529284,-0.7625607,0.66666853,0.75946534,-0.28668323,-0.056831922,-0.85473424,-0.055684704,-0.038039934,0.5972337,0.5455164,1.1024631,0.6517294,-0.26741403,1.3392985,-0.98774815,0.5416636,-1.0095809,-0.19203457,1.2631865,-0.70583445,0.11038847,1.3883669,1.4305384,1.432356,0.8551536,-0.7116283,1.6734807,1.3279742,0.9837834,-0.51007634,-0.405738,-0.21034446,0.74741614,0.7990606,-0.59188616,0.6327073,-0.12881665,0.8650859,-0.76210463
