,0
0,2184547.0
1,631457.0
2,480903.0
3,342422.0
4,205367.0
5,131995.0
6,124426.0
7,114498.0
8,84353.0
9,73191.0
10,65050.0
11,50470.0
12,46552.0
13,21210.0
14,20052.0
15,18594.0
16,14642.0
17,14384.0
18,13874.0
19,13262.0
20,13161.0
21,12063.0
22,11235.0
23,10960.0
24,10699.0
25,10304.0
26,10093.0
27,9845.0
28,9758.0
29,8621.0
30,8474.0
31,7260.0
32,6826.0
33,6799.0
34,5207.0
35,5167.0
36,4878.0
37,4305.0
38,4279.0
39,4200.0
40,4042.0
41,3862.0
42,3783.0
43,3537.0
44,3372.0
45,3038.0
46,2921.0
47,2911.0
48,2780.0
49,2779.0
50,2747.0
51,2724.0
52,2582.0
53,2291.0
54,1930.0
55,1914.0
56,1860.0
57,1707.0
58,1697.0
59,1674.0
60,1650.0
61,1632.0
62,1622.0
63,1590.0
64,1552.0
65,1512.0
66,1370.0
67,1285.0
68,1260.0
69,1152.0
70,1127.0
71,1101.0
72,1060.0
73,1000.0
74,794.0
75,785.0
76,720.0
77,711.0
78,689.0
79,632.0
80,593.0
81,592.0
82,490.0
83,473.0
84,430.0
85,311.0
86,186.0
87,162.0
88,102.0
89,98.0
90,60.0
91,58.0
92,50.0
93,46.0
94,44.0
95,32.0
