0,998
1,9463
2,3108
32,4118
16,10624
17,1122
33,2688
3,3448
34,1566
64,3420
35,5887
4,9426
18,12558
19,1712
5,2743
6,1121
80,2533
20,1956
65,9110
21,154
36,9838
81,2390
48,21480
66,3599
67,1755
22,6274
7,8127
68,941
23,1167
8,1572
69,2275
24,1746
9,1178
37,9388
82,10307
49,10641
70,4714
50,2151
83,4102
38,6221
51,2293
25,7242
71,3617
10,8531
84,3683
39,4221
26,2173
11,4068
72,5642
12,1725
40,4438
27,5704
28,348
52,10992
13,2785
85,7607
73,5216
53,3246
29,3643
74,1401
54,2079
86,4561
75,1291
41,9470
14,6413
42,2669
15,2301
55,4852
87,5468
43,2298
76,8234
77,3273
78,272
44,7618
79,1776
88,9375
45,3911
89,4754
56,14787
30,23905
90,2078
91,1428
57,5650
92,3140
46,8513
47,1261
31,7975
58,3427
93,4864
59,8908
94,10962
60,3544
61,2949
95,9051
62,14302
63,14207
0,2213
1,7951
32,1078
2,2145
3,31
33,720
4,30
5,47
6,35
34,1543
7,1310
48,4681
49,336
64,883
80,34
8,12129
65,3274
9,796
10,584
11,1162
81,3863
82,799
83,33
84,29
85,2849
86,71
87,323
88,33
35,37289
36,2887
37,26
66,50409
38,40622
67,12685
68,43
69,1391
70,2497
71,118
72,5317
73,1389
74,5472
16,98990
17,5610
18,769
12,103139
13,34
19,9527
20,2153
21,31
14,12402
75,56977
15,5368
22,44763
23,731
50,162492
51,30
52,3020
24,6029
76,42483
25,6321
26,31
53,11711
27,2062
28,902
29,34
30,37359
31,1950
77,61857
78,1237
79,6837
39,333554
40,7482
41,29
42,306
43,1320
44,66
45,12742
46,8372
47,48
54,362686
55,2103
56,715517
57,152390
58,908
59,4775
60,8826
61,58361
62,91
63,2712
89,2279772
90,15357
91,33
92,1115
93,168
94,259
95,6956
32,1095
33,207
34,924
35,5504
64,2114
80,31
48,11171
49,395
50,35
51,33
16,28763
81,5791
17,228
82,874
18,947
83,27
19,34
84,49
36,8461
37,48
85,1212
86,129
87,124
52,8622
88,38
89,356
90,1416
91,35
92,1405
93,33
94,403
53,7548
54,997
95,7897
55,1175
56,1393
65,20624
66,1998
0,46841
1,3329
2,14356
3,74
4,34
5,40
6,30
67,30508
68,47
69,7936
20,85509
21,33
7,18952
70,10840
71,351
8,4003
9,860
10,224
72,2576
11,1224
73,667
12,1152
13,32
74,2778
75,44
76,1108
14,3592
77,32
15,3948
22,44749
23,36
24,20087
78,65084
25,105868
26,36
27,3681
28,688
29,35
30,6755
31,1834
38,406236
39,69294
40,16433
41,34
42,522
43,875
44,185
45,62
46,6325
47,33
57,658203
58,360
59,10963
60,86
61,14192
62,46
63,1648
79,2364315
0,402
1,13709
2,370
3,36
4,73
5,144
6,31
32,6466
33,564
48,2443
34,1013
35,1082
36,169
64,1355
16,18723
17,370
37,1664
49,2862
65,623
50,28
18,377
51,32
19,34
20,32
66,1129
38,1738
67,136
80,28
81,1057
52,3239
39,4178
40,33
41,299
42,164
43,1027
53,4580
82,10337
83,33
54,2037
68,13456
44,4647
69,648
55,1257
45,232
46,2398
84,7276
47,32
85,1463
86,1367
87,71
88,156
89,46
70,11417
90,2218
91,3890
92,261
93,90
94,638
71,12766
72,6846
73,1735
74,9941
75,34
76,1443
77,30
56,64549
78,38031
79,143
21,158449
7,210470
8,3088
9,1689
10,330
11,3503
12,3622
13,27
95,219446
14,24016
15,745
22,194737
23,105
24,23635
25,157
26,68
27,2674
28,526
29,108996
30,1210
31,2323
57,805961
58,45
59,10837
60,48
61,15928
62,45
63,1485
0,105
16,2544
17,97
18,149
19,2098
20,35
21,115
22,47
64,959
80,36
65,2656
23,14731
66,2010
81,2584
48,12927
67,354
68,892
69,914
49,4777
50,33
51,33
52,21600
53,4717
24,52219
25,103
26,720
27,2945
28,626
54,23792
82,49218
83,35708
84,6396
85,210
86,2089
87,48
88,29
89,140
90,128
91,30210
92,57
93,8051
29,139536
30,2369
31,4323
55,214180
56,249
57,82
58,915
59,19013
60,81
61,10885
94,94293
62,93
63,4305
95,5191
70,583048
71,8008
72,124
73,2396
74,5732
75,31
76,2502
77,30
78,96658
79,141
1,1176917
2,577
3,92
4,702
5,60
6,470
7,2176
8,7552
9,3218
10,39
11,382
12,56608
13,32
14,36
15,657
32,4803521
33,25
34,8865
35,3875
36,1058
37,1365338
38,669
39,31697
40,35
41,7243
42,88
43,618907
44,825
45,84
46,801
47,34
0,46
1,6480
2,1588
32,2099
33,71
48,2211
49,784
50,35
51,623
52,119
64,1235
65,1624
53,1811
66,325
54,87
67,695
68,3311
69,34
70,2633
16,33235
17,33
18,1081
80,7084
81,2218
82,33
34,21535
3,23363
35,2382
36,216
37,2432
38,1171
39,648
40,1714
71,15129
72,60
41,2913
42,181
73,1583
43,1262
83,12708
44,619
45,131
74,5450
75,33
76,3348
77,105
78,1240
79,154
4,36830
5,35
46,17122
84,20760
85,143
86,427
87,541
88,32
89,1597
90,403
47,7021
91,48591
92,291
93,214
94,3139
95,10214
6,267468
7,338
8,159414
9,29
10,177
11,547
19,335113
20,618
21,302
22,637
23,516
55,381337
12,8957
56,1500
57,233
58,3155
59,3024
60,44
24,14708
25,270
26,28
27,25938
28,14805
29,6663
30,6418
31,445
61,230227
62,54827
63,21079
13,4733251
14,35
15,933
0,48
16,33
17,95
18,92
1,5896
32,1413
48,1262
19,13702
49,1356
64,6008
2,21509
65,1618
33,20590
66,1244
67,441
68,947
69,114
80,9397
70,3614
81,3433
82,33
83,7877
84,69
85,61
71,12500
72,77
86,5315
73,2420
74,2682
75,283
76,1513
77,42
78,1040
87,8267
88,5246
89,32
90,51519
50,128896
34,134459
35,12046
36,861
37,1887
38,4114
39,812
40,1518
91,69579
41,4948
42,367
43,5795
44,953
20,145219
21,859
45,2874
51,51345
22,1340
52,125
23,872
92,9512
93,59
94,5190
95,2224
53,20340
54,44
55,2710
56,34
57,31
58,352
59,12754
60,61
61,25100
62,36
63,3749
24,72369
25,49649
26,37
27,4314
28,62
29,66508
30,1618
31,1325
46,423024
47,956
79,638757
3,706611
4,1454
5,50
6,32476
7,6301
8,32
9,45
10,35
11,1120822
12,6525
13,165
14,33
15,5789
0,42
16,46
32,1043
33,590
34,316
64,226
48,4304
65,5325
66,2190
67,1115
1,30921
68,4177
17,26979
18,74
2,2249
3,48
4,1365
80,7041
69,3880
19,4062
70,2970
81,10812
5,15069
82,15606
6,25060
83,11531
84,171
7,1252
8,43
85,461
86,1052
87,4922
88,30
89,32
71,34341
72,612
73,1169
74,3177
9,32709
10,144
35,118003
36,6207
37,537
38,2252
39,72
40,1019
41,2025
75,81827
76,4812
77,33
78,2959
79,47
11,103724
12,29442
13,722
14,36
15,1457
49,434691
20,385805
21,452
22,304
23,4601
24,41144
25,44
26,45
27,5506
28,71
29,8851
30,1070
31,4131
50,184221
51,399
42,486843
43,157599
52,190836
53,146
54,44
55,1393
56,75
57,153
58,376
59,13504
44,183622
45,3110
46,1323
47,681
60,285139
61,2024
62,59
63,25064
90,2562358
91,13952
92,511
93,94
94,104
95,913
0,146
1,26
2,2560
3,34
4,321
16,1554
17,143
18,89
19,2985
5,7002
20,1272
32,2914
21,1004
33,550
34,45
22,699
35,118
6,4480
7,382
23,3108
64,239
80,2144
24,11435
25,227
65,12120
66,185
26,4870
27,2555
28,2010
29,2616
30,1260
31,130
67,21959
68,6726
48,70707
49,59
50,35
51,1468
52,1246
53,922
54,162
55,1345
56,14442
57,1069
58,12866
59,7161
60,479
61,3960
81,137378
69,138676
70,819
71,29674
72,3435
73,294
74,34
75,12522
76,36
77,44
78,12579
79,93
62,147951
63,2334
36,533732
37,630
38,1322
39,46
40,6244
8,692703
9,46
41,4485
42,198
10,3345
43,388
44,502
45,84
46,139
47,1571
11,273568
12,671
13,94
14,2525
15,1158
82,823909
83,750
84,31
85,33038
86,1452
87,1706
88,36
89,123
90,2403996
91,2493
92,3736
93,647
94,276
95,3436
16,1219
17,612
80,6494
64,10822
65,890
66,111
81,6131
32,26058
33,659
48,24117
49,164
50,59
18,30824
34,1463
35,398
36,118
37,1046
19,5967
38,4085
39,50
20,3008
21,360
22,80
23,1265
24,2064
25,2834
26,70
27,1414
28,70428
51,89450
52,870
29,3113
82,89105
83,866
84,31
67,90137
85,35
68,1344
69,8181
70,976
71,12263
30,59164
31,44
72,50016
73,463
74,27
75,19160
76,31
77,45
78,136445
79,48
0,589257
1,46
2,138
3,36
4,552
5,4141
6,8378
7,941
86,458371
87,3926
88,1910
89,23426
8,118514
9,170
10,27165
11,407
12,1159
13,44
14,824
15,2498
90,422897
91,19113
92,34
93,19661
40,1013793
41,91
42,157
43,1154
44,4102
45,36
46,639
47,875
53,1165259
54,172793
55,3444
56,519
57,154
58,45
59,1679
60,316
61,7229
62,221
63,3062
94,1323602
95,97001
32,7923
33,1661
16,13581
80,70
81,12552
48,24399
17,43867
18,25829
19,31533
64,103749
65,1346
66,556
20,40205
21,1309
22,61
23,2771
24,2514
25,5220
26,601
27,4121
49,186732
50,35
67,210792
68,87014
69,26506
51,467923
52,1971
53,5085
54,201
55,53360
56,1058
57,288
58,48
59,543
60,502
61,1042
62,604
63,7282
82,744336
83,3087
84,3201
85,28
86,8116
70,396090
71,31499
72,23813
73,215
74,30
75,788
76,34
77,8348
87,169113
88,4578
34,1229335
35,35
36,521
37,3154
38,177370
28,1569058
29,1451
30,23945
31,74
89,842200
39,875408
40,40863
41,158
42,45
43,1592
44,26885
45,301
46,1962
47,1397
0,2804839
90,1048186
91,6923
92,34
93,6842
94,127184
95,6018
1,833033
2,275
3,34
4,5169
5,3670
6,9541
7,104
8,24263
9,127740
10,5163
11,278
12,320
13,62
14,831
78,2857086
79,36
15,3418478
48,32
49,296
50,34
51,31
52,1556
64,144
80,580
65,12934
66,116
67,1560
32,34935
33,1554
34,1011
35,36
53,32808
54,262
36,12987
55,2496
56,2234
37,69291
38,5700
39,63499
57,156797
58,4495
59,1320
40,22056
41,374
42,85
43,2204
44,47
81,162510
82,8601
83,2631
84,247
85,36
45,20030
86,8118
87,18953
88,7831
89,974
90,7807
46,45662
60,111311
61,959
62,4099
47,34056
91,108548
92,599
63,55797
93,12504
68,410777
69,1049
70,387
71,810
72,31695
73,260
74,1041
75,2768
76,66720
77,358
78,38100
79,26
94,243860
0,707726
1,67955
2,41154
3,29
4,15357
5,15304
6,375
7,34
8,60102
95,200709
9,795
10,1317
11,456
12,171
13,6030
14,45
15,477
16,756510
17,38411
18,6044
19,222
20,824
21,1390
22,103
23,1574452
24,81193
25,325
26,12139
27,2971860
28,1033
29,1085
30,50149
31,159497
32,2214
33,1865
48,35
34,446
35,1007
49,1500
50,33
51,30
52,340
53,1235
64,156
65,537
66,130
54,1243
36,4737
67,1762
37,721
55,2039
56,3431
68,7161
38,5880
69,654
70,203
71,24862
80,25247
81,46
72,9931
73,4547
0,76996
74,9453
1,20399
2,23437
3,57
4,12492
5,4238
6,753
7,45
39,111452
16,120456
8,23019
9,381
10,5571
11,5532
12,350
13,104
14,35
15,510
75,79679
76,563
77,139
78,3082
79,25
17,46268
18,3568
19,166
20,229
21,2814
22,41
57,164717
40,70557
41,441
82,191805
58,77337
59,33
83,3870
84,3017
60,4314
61,1328
62,17676
42,83359
23,128924
24,3294
25,160
26,221
43,45793
44,34
45,629
