,0
0,1120822.0
1,706611.0
2,638757.0
3,423024.0
4,145219.0
5,134459.0
6,128896.0
7,72369.0
8,69579.0
9,66508.0
10,51519.0
11,51345.0
12,49649.0
13,32476.0
14,25100.0
15,21509.0
16,20590.0
17,20340.0
18,13702.0
19,12754.0
20,12500.0
21,12046.0
22,9512.0
23,9397.0
24,8267.0
25,7877.0
26,6525.0
27,6301.0
28,6008.0
29,5896.0
30,5795.0
31,5789.0
32,5315.0
33,5246.0
34,5190.0
35,4948.0
36,4314.0
37,4114.0
38,3749.0
39,3614.0
40,3433.0
41,2874.0
42,2710.0
43,2682.0
44,2420.0
45,2224.0
46,1887.0
47,1618.0
48,1618.0
49,1518.0
50,1513.0
51,1454.0
52,1413.0
53,1356.0
54,1340.0
55,1325.0
56,1262.0
57,1244.0
58,1040.0
59,956.0
60,953.0
61,947.0
62,872.0
63,861.0
64,859.0
65,812.0
66,441.0
67,367.0
68,352.0
69,283.0
70,165.0
71,125.0
72,114.0
73,95.0
74,92.0
75,77.0
76,69.0
77,62.0
78,61.0
79,61.0
80,59.0
81,50.0
82,48.0
83,45.0
84,44.0
85,42.0
86,37.0
87,36.0
88,35.0
89,34.0
90,33.0
91,33.0
92,33.0
93,32.0
94,32.0
95,31.0
