,0
0,805961.0
1,219446.0
2,210470.0
3,194737.0
4,158449.0
5,108996.0
6,64549.0
7,38031.0
8,24016.0
9,23635.0
10,18723.0
11,15928.0
12,13709.0
13,13456.0
14,12766.0
15,11417.0
16,10837.0
17,10337.0
18,9941.0
19,7276.0
20,6846.0
21,6466.0
22,4647.0
23,4580.0
24,4178.0
25,3890.0
26,3622.0
27,3503.0
28,3239.0
29,3088.0
30,2862.0
31,2674.0
32,2443.0
33,2398.0
34,2323.0
35,2218.0
36,2037.0
37,1738.0
38,1735.0
39,1689.0
40,1664.0
41,1485.0
42,1463.0
43,1443.0
44,1367.0
45,1355.0
46,1257.0
47,1210.0
48,1129.0
49,1082.0
50,1057.0
51,1027.0
52,1013.0
53,745.0
54,648.0
55,638.0
56,623.0
57,564.0
58,526.0
59,402.0
60,377.0
61,370.0
62,370.0
63,330.0
64,299.0
65,261.0
66,232.0
67,169.0
68,164.0
69,157.0
70,156.0
71,144.0
72,143.0
73,136.0
74,105.0
75,90.0
76,73.0
77,71.0
78,68.0
79,48.0
80,46.0
81,45.0
82,45.0
83,36.0
84,34.0
85,34.0
86,33.0
87,33.0
88,32.0
89,32.0
90,32.0
91,31.0
92,30.0
93,28.0
94,28.0
95,27.0
