,0
0,1677.3333740234375
1,1399.6666259765625
2,1231.0
3,986.0
4,437.6666564941406
5,297.0
6,280.6666564941406
7,274.3333435058594
8,201.3333282470703
9,190.0
10,163.0
11,113.66666412353516
12,92.33333587646484
13,90.0
14,66.66666412353516
15,64.33333587646484
16,62.66666793823242
17,58.66666793823242
18,45.33333206176758
19,40.33333206176758
20,35.33333206176758
21,34.33333206176758
22,32.0
23,31.66666603088379
24,29.0
25,27.33333396911621
26,26.33333396911621
27,24.0
28,21.66666603088379
29,21.33333396911621
30,20.66666603088379
31,19.33333396911621
32,19.33333396911621
33,17.66666603088379
34,16.0
35,15.0
36,15.0
37,14.666666984558105
38,14.666666984558105
39,13.666666984558105
40,13.0
41,13.0
42,12.666666984558105
43,12.666666984558105
44,12.666666984558105
45,12.666666984558105
46,12.333333015441895
47,12.0
48,12.0
49,11.666666984558105
50,11.333333015441895
51,11.333333015441895
52,11.333333015441895
53,11.0
54,11.0
55,11.0
56,11.0
57,11.0
58,11.0
59,11.0
60,10.666666984558105
61,10.666666984558105
62,10.666666984558105
63,10.666666984558105
64,10.666666984558105
65,10.333333015441895
66,10.333333015441895
67,10.0
68,10.0
69,10.0
70,9.666666984558105
71,9.666666984558105
72,9.333333015441895
73,9.333333015441895
74,9.333333015441895
75,9.333333015441895
76,9.0
77,9.0
78,9.0
79,8.666666984558105
80,8.666666984558105
81,8.666666984558105
82,8.666666984558105
83,8.333333015441895
84,8.0
85,7.666666507720947
86,7.666666507720947
87,7.666666507720947
88,7.333333492279053
89,7.0
90,7.0
91,6.666666507720947
92,6.666666507720947
93,6.333333492279053
94,6.0
95,6.0
96,6.0
97,4.666666507720947
