,0
0,26204.666015625
1,2598.333251953125
2,524.0
3,402.3333435058594
4,396.6666564941406
5,379.6666564941406
6,348.3333435058594
7,343.3333435058594
8,238.3333282470703
9,224.6666717529297
10,210.3333282470703
11,170.6666717529297
12,157.6666717529297
13,147.3333282470703
14,136.3333282470703
15,111.66666412353516
16,111.33333587646484
17,93.33333587646484
18,87.33333587646484
19,61.0
20,51.66666793823242
21,43.0
22,35.0
23,34.33333206176758
24,34.0
25,34.0
26,32.66666793823242
27,32.0
28,30.66666603088379
29,30.33333396911621
30,29.33333396911621
31,27.66666603088379
32,26.33333396911621
33,25.66666603088379
34,22.0
35,18.0
36,18.0
37,17.33333396911621
38,17.0
39,16.33333396911621
40,15.333333015441895
41,15.0
42,14.333333015441895
43,14.0
44,14.0
45,14.0
46,14.0
47,13.0
48,13.0
49,12.666666984558105
50,12.666666984558105
51,12.666666984558105
52,12.666666984558105
53,12.333333015441895
54,12.333333015441895
55,12.0
56,12.0
57,11.666666984558105
58,11.666666984558105
59,11.666666984558105
60,11.333333015441895
61,11.333333015441895
62,11.333333015441895
63,11.333333015441895
64,11.0
65,11.0
66,11.0
67,11.0
68,11.0
69,10.666666984558105
70,10.666666984558105
71,10.666666984558105
72,10.333333015441895
73,10.333333015441895
74,10.333333015441895
75,10.0
76,10.0
77,10.0
78,10.0
79,10.0
80,9.666666984558105
81,9.666666984558105
82,9.666666984558105
83,9.666666984558105
84,9.666666984558105
85,9.333333015441895
86,8.666666984558105
87,8.666666984558105
88,8.666666984558105
89,8.666666984558105
90,8.666666984558105
91,8.666666984558105
92,8.333333015441895
93,8.0
94,7.666666507720947
95,7.0
96,6.333333492279053
97,5.0
