,0
0,4861.33349609375
1,4082.0
2,2849.666748046875
3,2838.0
4,2034.0
5,1695.6666259765625
6,1423.3333740234375
7,1231.0
8,673.6666870117188
9,637.0
10,425.0
11,344.0
12,280.6666564941406
13,261.0
14,226.0
15,201.3333282470703
16,177.6666717529297
17,170.3333282470703
18,156.0
19,152.6666717529297
20,114.33333587646484
21,113.66666412353516
22,64.33333587646484
23,62.66666793823242
24,53.0
25,50.0
26,42.66666793823242
27,39.0
28,35.33333206176758
29,27.33333396911621
30,27.0
31,26.33333396911621
32,24.0
33,21.33333396911621
34,20.66666603088379
35,20.0
36,20.0
37,19.66666603088379
38,19.33333396911621
39,18.0
40,17.0
41,16.0
42,15.0
43,14.666666984558105
44,14.666666984558105
45,14.0
46,13.333333015441895
47,13.0
48,12.666666984558105
49,12.666666984558105
50,12.666666984558105
51,12.333333015441895
52,12.333333015441895
53,12.333333015441895
54,12.0
55,12.0
56,12.0
57,12.0
58,11.666666984558105
59,11.666666984558105
60,11.666666984558105
61,11.666666984558105
62,11.333333015441895
63,11.333333015441895
64,11.0
65,11.0
66,11.0
67,10.666666984558105
68,10.666666984558105
69,10.666666984558105
70,10.666666984558105
71,10.333333015441895
72,10.333333015441895
73,10.0
74,10.0
75,10.0
76,9.666666984558105
77,9.666666984558105
78,9.666666984558105
79,9.333333015441895
80,9.333333015441895
81,9.333333015441895
82,9.333333015441895
83,9.333333015441895
84,9.333333015441895
85,9.0
86,8.333333015441895
87,8.0
88,8.0
89,7.666666507720947
90,7.666666507720947
91,7.333333492279053
92,7.0
93,6.333333492279053
94,6.333333492279053
95,6.0
96,6.0
97,4.666666507720947
