,0
0,2791.333251953125
1,2248.333251953125
2,1977.0
3,871.6666870117188
4,634.6666870117188
5,439.3333435058594
6,432.6666564941406
7,424.6666564941406
8,422.6666564941406
9,413.0
10,410.3333435058594
11,374.6666564941406
12,372.6666564941406
13,276.3333435058594
14,217.6666717529297
15,217.3333282470703
16,149.0
17,137.3333282470703
18,112.66666412353516
19,94.33333587646484
20,80.66666412353516
21,55.66666793823242
22,34.33333206176758
23,29.33333396911621
24,28.33333396911621
25,25.66666603088379
26,23.33333396911621
27,22.0
28,21.0
29,17.66666603088379
30,17.66666603088379
31,17.0
32,17.0
33,17.0
34,16.0
35,15.0
36,14.666666984558105
37,14.666666984558105
38,14.333333015441895
39,13.666666984558105
40,13.666666984558105
41,13.333333015441895
42,13.333333015441895
43,13.0
44,12.666666984558105
45,12.666666984558105
46,12.666666984558105
47,12.666666984558105
48,12.333333015441895
49,12.333333015441895
50,12.0
51,12.0
52,12.0
53,11.666666984558105
54,11.666666984558105
55,11.333333015441895
56,11.333333015441895
57,11.0
58,11.0
59,11.0
60,11.0
61,10.666666984558105
62,10.666666984558105
63,10.666666984558105
64,10.666666984558105
65,10.666666984558105
66,10.666666984558105
67,10.666666984558105
68,10.333333015441895
69,10.333333015441895
70,10.333333015441895
71,10.333333015441895
72,10.333333015441895
73,10.0
74,10.0
75,10.0
76,9.666666984558105
77,9.666666984558105
78,9.666666984558105
79,9.333333015441895
80,9.333333015441895
81,9.333333015441895
82,9.333333015441895
83,9.333333015441895
84,9.0
85,9.0
86,8.666666984558105
87,8.666666984558105
88,8.666666984558105
89,8.666666984558105
90,8.666666984558105
91,8.333333015441895
92,7.333333492279053
93,7.0
94,6.666666507720947
95,6.666666507720947
96,6.0
97,6.0
