,0
0,6085.66650390625
1,3615.333251953125
2,707.6666870117188
3,663.3333129882812
4,489.0
5,476.0
6,399.0
7,254.3333282470703
8,218.6666717529297
9,211.6666717529297
10,205.6666717529297
11,166.3333282470703
12,111.66666412353516
13,88.66666412353516
14,70.0
15,46.66666793823242
16,31.0
17,30.66666603088379
18,29.33333396911621
19,22.66666603088379
20,19.66666603088379
21,19.33333396911621
22,18.66666603088379
23,18.0
24,17.0
25,16.66666603088379
26,16.66666603088379
27,16.33333396911621
28,16.33333396911621
29,14.666666984558105
30,14.666666984558105
31,14.333333015441895
32,13.0
33,13.0
34,13.0
35,13.0
36,12.333333015441895
37,12.333333015441895
38,12.333333015441895
39,12.0
40,12.0
41,12.0
42,11.666666984558105
43,11.666666984558105
44,11.333333015441895
45,11.333333015441895
46,11.333333015441895
47,11.333333015441895
48,11.333333015441895
49,11.333333015441895
50,11.0
51,11.0
52,11.0
53,11.0
54,10.666666984558105
55,10.666666984558105
56,10.666666984558105
57,10.333333015441895
58,10.333333015441895
59,10.333333015441895
60,10.333333015441895
61,10.333333015441895
62,10.333333015441895
63,10.333333015441895
64,10.0
65,10.0
66,10.0
67,10.0
68,9.666666984558105
69,9.333333015441895
70,9.333333015441895
71,9.333333015441895
72,9.333333015441895
73,9.333333015441895
74,9.0
75,9.0
76,9.0
77,8.666666984558105
78,8.666666984558105
79,8.666666984558105
80,8.333333015441895
81,8.333333015441895
82,8.333333015441895
83,8.333333015441895
84,8.0
85,8.0
86,7.666666507720947
87,7.0
88,7.0
89,7.0
90,7.0
91,6.666666507720947
92,6.333333492279053
93,6.333333492279053
94,6.333333492279053
95,6.0
96,5.666666507720947
97,4.333333492279053
