0,2064.666748046875
16,1685.6666259765625
1,2064.666748046875
17,1685.6666259765625
32,3402.666748046875
2,2064.666748046875
18,1685.6666259765625
19,1685.6666259765625
48,3907.666748046875
3,2064.666748046875
33,3402.666748046875
20,1685.6666259765625
4,2064.666748046875
64,5199.0
21,1685.6666259765625
49,3907.666748046875
34,3402.666748046875
5,2064.666748046875
22,1685.6666259765625
80,4298.0
6,2064.666748046875
23,1685.6666259765625
35,3402.666748046875
50,3907.666748046875
65,5199.0
24,1685.6666259765625
7,2064.666748046875
81,4298.0
25,1685.6666259765625
36,3402.666748046875
51,3907.666748046875
8,2064.666748046875
26,1685.6666259765625
66,5199.0
82,4298.0
9,2064.666748046875
37,3402.666748046875
27,1685.6666259765625
52,3907.666748046875
28,1685.6666259765625
10,2064.666748046875
38,3402.666748046875
29,1685.6666259765625
83,4298.0
67,5199.0
53,3907.666748046875
11,2064.666748046875
30,1685.6666259765625
39,3402.666748046875
12,2064.666748046875
31,1685.6666259765625
84,4298.0
54,3907.666748046875
13,2064.666748046875
68,5199.0
40,3402.666748046875
14,2064.666748046875
55,3907.666748046875
85,4298.0
41,3402.666748046875
15,2064.666748046875
69,5199.0
56,3907.666748046875
42,3402.666748046875
86,4298.0
70,5199.0
43,3402.666748046875
57,3907.666748046875
87,4298.0
44,3402.666748046875
58,3907.666748046875
71,5199.0
88,4298.0
45,3402.666748046875
59,3907.666748046875
46,3402.666748046875
72,5199.0
89,4298.0
60,3907.666748046875
47,3402.666748046875
90,4298.0
73,5199.0
61,3907.666748046875
91,4298.0
74,5199.0
62,3907.666748046875
92,4298.0
63,3907.666748046875
75,5199.0
93,4298.0
76,5199.0
94,4298.0
77,5199.0
95,4298.0
78,5199.0
79,5199.0
16,9.333333015441895
17,6.666666507720947
18,16.0
19,9.0
20,9.666666984558105
0,2064.666748046875
21,13.0
32,10.0
33,88.33333587646484
22,836.0
23,230.3333282470703
24,10.0
34,341.6666564941406
1,2064.666748046875
25,9.666666984558105
26,9.333333015441895
35,176.6666717529297
48,41.33333206176758
49,16.0
36,31.66666603088379
37,10.0
38,31.66666603088379
50,96.0
27,435.0
51,23.0
28,20.33333396911621
29,9.666666984558105
52,81.0
30,16.33333396911621
53,9.666666984558105
54,19.0
55,7.0
64,10.0
31,330.3333435058594
2,2064.666748046875
65,55.66666793823242
39,1006.0
56,923.3333129882812
57,19.33333396911621
58,7.333333492279053
80,29.66666603088379
59,10.0
3,1065.3333740234375
81,76.0
4,11.333333015441895
60,179.3333282470703
82,105.66666412353516
5,31.0
83,9.0
6,6.666666507720947
84,11.333333015441895
61,60.66666793823242
85,18.33333396911621
66,1450.0
67,7.0
86,79.33333587646484
62,169.0
87,52.66666793823242
63,33.0
68,720.3333129882812
69,12.0
70,33.33333206176758
71,6.0
72,14.333333015441895
73,460.0
74,10.666666984558105
75,6.0
76,9190.0
77,946.6666870117188
78,86.0
79,959.3333129882812
7,20123.0
8,17.0
9,73.33333587646484
10,32.33333206176758
11,17.33333396911621
12,6.666666507720947
13,11.666666984558105
14,12.666666984558105
15,2005.3333740234375
88,27397.666015625
89,1466.0
90,616.3333129882812
91,6.333333492279053
92,7.0
93,62.0
94,1961.0
95,798.6666870117188
40,834716.6875
41,305.6666564941406
42,10.0
43,1261.3333740234375
44,1143.6666259765625
45,9.666666984558105
46,272.0
47,29.33333396911621
0,6.666666507720947
1,8.666666984558105
16,9.333333015441895
2,811.3333129882812
17,6.666666507720947
18,16.0
19,9.0
20,9.666666984558105
21,13.0
32,10.0
33,88.33333587646484
3,1065.3333740234375
22,836.0
4,11.333333015441895
5,31.0
6,6.666666507720947
23,230.3333282470703
34,341.6666564941406
24,10.0
7,34.0
25,9.666666984558105
26,9.333333015441895
8,17.0
35,176.6666717529297
9,73.33333587646484
48,41.33333206176758
10,32.33333206176758
49,16.0
36,31.66666603088379
11,17.33333396911621
37,10.0
12,6.666666507720947
38,31.66666603088379
13,11.666666984558105
50,96.0
27,435.0
14,12.666666984558105
51,23.0
28,20.33333396911621
29,9.666666984558105
52,81.0
30,16.33333396911621
53,9.666666984558105
54,19.0
55,7.0
64,10.0
31,330.3333435058594
65,55.66666793823242
39,1006.0
40,28.66666603088379
56,923.3333129882812
41,305.6666564941406
42,10.0
57,19.33333396911621
58,7.333333492279053
80,29.66666603088379
