,0
0,839.0
1,275.0
2,10982.0
3,1504.0
4,2584.0
5,2437.0
6,463.0
7,13222.0
8,29262.0
9,3106.0
10,2546.0
11,18690.0
12,4278.0
13,1235188.0
14,2748.0
15,58.0
16,2295.0
17,1736.0
18,1991.0
19,24003.0
20,34404.0
21,2149.0
22,2008.0
23,2514.0
24,4092.0
25,5330.0
26,1979.0
27,3207.0
28,1462.0
29,521.0
30,333.0
31,3978.0
32,3487.0
33,22148.0
34,1575.0
35,19057.0
36,1092.0
37,2545.0
38,35714.0
39,785.0
40,1622.0
41,3140.0
42,911.0
43,2336.0
44,8196.0
45,77.0
46,1376.0
47,5658.0
48,2444.0
49,1687.0
50,4974.0
51,3568.0
52,993.0
53,6182.0
54,1357.0
55,1065.0
56,1728.0
57,713.0
58,2619.0
59,1471.0
60,3258.0
61,1702.0
62,16734.0
63,13272.0
64,2025.0
65,454.0
66,2399.0
67,2544.0
68,1734.0
69,2112.0
70,699.0
71,975.0
72,4414.0
73,1876.0
74,45.0
75,6453.0
76,1976.0
77,2165.0
78,1636.0
79,1426.0
80,2272.0
81,4834.0
82,1765.0
83,913.0
84,1523.0
85,1785.0
86,661021.0
87,1822.0
88,7620.0
89,1162.0
90,2392.0
91,22537.0
92,3911.0
93,3667.0
94,983788.0
95,984.0
