25,3298
62,2664
63,1752
26,8110
74,21269
75,7609
76,3951
77,2788
78,7996
4,89157
5,4224
6,13061
7,7110
8,43814
9,24700
10,1390
11,11169
12,2290
13,15842
14,1113
15,31616
42,231333
43,1349
44,6877
45,5046
46,36
47,2889
79,365500
81,480541
82,1603
83,1739
84,449
85,3287
86,6278
87,292
27,466793
28,3000
29,4021
30,5564
31,465218
88,1854589
89,27043
90,12311
91,8906
92,7181
93,13525
94,7633
95,2776
0,2627
1,12051
2,9401
