,0
0,62.0
1,59.0
2,46.0
3,38.0
4,33.0
5,35.0
6,72.0
7,58.0
8,47.0
9,49.0
10,36.0
11,35.0
12,87.0
13,47.0
14,36.0
15,39.0
16,61.0
17,36.0
18,48.0
19,85.0
20,74.0
21,70.0
22,62.0
23,34.0
24,60.0
25,47.0
26,45.0
27,48.0
28,49.0
29,47.0
30,60.0
31,48.0
32,72.0
33,57.0
34,73.0
35,36.0
36,33.0
37,36.0
38,36.0
39,85.0
40,89.0
41,76.0
42,72.0
43,71.0
44,84.0
45,34.0
46,84.0
47,46.0
48,56.0
49,38.0
50,36.0
51,37.0
52,62.0
53,43.0
54,48.0
55,46.0
56,45.0
57,47.0
58,74.0
59,83.0
60,34.0
61,73.0
62,71.0
63,37.0
64,34.0
65,33.0
66,159.0
67,33.0
68,86.0
69,98.0
70,62.0
71,45.0
72,35.0
73,35.0
74,34.0
75,59.0
76,50.0
77,59.0
78,32.0
79,34.0
80,36.0
81,44.0
82,72.0
83,45.0
84,46.0
85,47.0
86,82.0
87,34.0
88,38.0
89,36.0
90,31.0
91,48.0
92,60.0
93,62.0
94,47.0
95,73.0
