,0
0,49.0
1,46.0
2,48.0
3,60.0
4,48.0
5,35.0
6,99.0
7,47.0
8,62.0
9,81.0
10,72.0
11,58.0
12,100.0
13,62.0
14,49.0
15,62.0
16,36.0
17,62.0
18,73.0
19,71.0
20,74.0
21,85.0
22,35.0
23,48.0
24,48.0
25,58.0
26,43.0
27,36.0
28,32.0
29,35.0
30,46.0
31,48.0
32,46.0
33,35.0
34,159.0
35,34.0
36,37.0
37,36.0
38,35.0
39,38.0
40,36.0
41,37.0
42,36.0
43,36.0
44,75.0
45,48.0
46,36.0
47,37.0
48,46.0
49,50.0
50,35.0
51,39.0
52,62.0
53,34.0
54,32.0
55,67.0
56,36.0
57,48.0
58,92.0
59,36.0
60,33.0
61,59.0
62,37.0
63,48.0
64,43.0
65,74.0
66,38.0
67,32.0
68,86.0
69,47.0
70,30.0
71,34.0
72,33.0
73,31.0
74,60.0
75,46.0
76,37.0
77,62.0
78,49.0
79,47.0
80,49.0
81,35.0
82,49.0
83,85.0
84,47.0
85,35.0
86,36.0
87,47.0
88,33.0
89,46.0
90,59.0
91,35.0
92,34.0
93,33.0
94,49.0
95,46.0
