,0
0,62.0
1,73.0
2,46.0
3,97.0
4,35.0
5,45.0
6,61.0
7,31.0
8,105.0
9,33.0
10,49.0
11,84.0
12,69.0
13,36.0
14,96.0
15,59.0
16,57.0
17,186.0
18,43.0
19,86.0
20,45.0
21,72.0
22,33.0
23,177.0
24,32.0
25,84.0
26,59.0
27,59.0
28,58.0
29,74.0
30,130.0
31,34.0
32,34.0
33,58.0
34,98.0
35,35.0
36,105.0
37,36.0
38,47.0
39,72.0
40,36.0
41,99.0
42,71.0
43,108.0
44,71.0
45,157.0
46,60.0
47,33.0
48,46.0
49,87.0
50,73.0
51,171.0
52,77.0
53,35.0
54,95.0
55,35.0
56,46.0
57,70.0
58,33.0
59,47.0
60,34.0
61,96.0
62,48.0
63,50.0
64,111.0
65,45.0
66,186.0
67,69.0
68,50.0
69,84.0
70,61.0
71,60.0
72,47.0
73,73.0
74,66.0
75,47.0
76,98.0
77,47.0
78,47.0
79,59.0
80,59.0
81,46.0
82,88.0
83,55.0
84,36.0
85,71.0
86,27.0
87,37.0
88,35.0
89,50.0
90,46.0
91,74.0
92,69.0
93,84.0
94,50.0
95,83.0
