,0
0,34.0
1,35.0
2,26.0
3,35.0
4,37.0
5,36.0
6,34.0
7,35.0
8,33.0
9,36.0
10,51.0
11,31.0
12,33.0
13,37.0
14,34.0
15,60.0
16,46.0
17,35.0
18,34.0
19,35.0
20,36.0
21,35.0
22,35.0
23,36.0
24,33.0
25,36.0
26,36.0
27,34.0
28,35.0
29,36.0
30,35.0
31,35.0
32,37.0
33,34.0
34,48.0
35,33.0
36,34.0
37,36.0
38,35.0
39,48.0
40,37.0
41,35.0
42,35.0
43,36.0
44,46.0
45,24.0
46,36.0
47,34.0
48,34.0
49,36.0
50,35.0
51,33.0
52,35.0
53,37.0
54,34.0
55,33.0
56,32.0
57,35.0
58,34.0
59,36.0
60,36.0
61,36.0
62,38.0
63,38.0
64,33.0
65,34.0
66,37.0
67,33.0
68,47.0
69,48.0
70,48.0
71,36.0
72,30.0
73,34.0
74,34.0
75,49.0
76,35.0
77,34.0
78,49.0
79,36.0
80,34.0
81,35.0
82,36.0
83,37.0
84,35.0
85,59.0
86,37.0
87,35.0
88,33.0
89,35.0
90,50.0
91,38.0
92,34.0
93,34.0
94,46.0
95,36.0
