,0
0,35.0
1,19.0
2,14.0
3,31.0
4,30.0
5,33.0
6,38.0
7,11.0
8,34.0
9,34.0
10,34.0
11,29.0
12,21.0
13,17.0
14,38.0
15,12.0
16,37.0
17,13.0
18,21.0
19,37.0
20,27.0
21,25.0
22,32.0
23,33.0
24,14.0
25,18.0
26,8.0
27,19.0
28,19.0
29,15.0
30,35.0
31,31.0
32,38.0
33,17.0
34,13.0
35,14.0
36,37.0
37,25.0
38,22.0
39,18.0
40,20.0
41,35.0
42,17.0
43,12.0
44,28.0
45,12.0
46,14.0
47,8.0
48,11.0
49,23.0
50,12.0
51,21.0
52,17.0
53,23.0
54,27.0
55,10.0
56,29.0
57,11.0
58,25.0
59,32.0
60,19.0
61,10.0
62,20.0
63,30.0
64,36.0
65,23.0
66,8.0
67,26.0
68,35.0
69,14.0
70,22.0
71,37.0
72,20.0
73,10.0
74,20.0
75,36.0
76,58.0
77,16.0
78,36.0
79,22.0
80,36.0
81,16.0
82,17.0
83,31.0
84,38.0
85,26.0
86,11.0
87,9.0
88,17.0
89,12.0
90,23.0
91,31.0
92,12.0
93,23.0
94,12.0
95,34.0
