,0
0,10.0
1,7.0
2,12.0
3,10.0
4,12.0
5,10.0
6,8.0
7,10.0
8,10.0
9,9.0
10,9.0
11,11.0
12,7.0
13,10.0
14,9.0
15,13.0
16,9.0
17,14.0
18,9.0
19,9.0
20,10.0
21,9.0
22,11.0
23,11.0
24,9.0
25,9.0
26,12.0
27,13.0
28,8.0
29,14.0
30,11.0
31,9.0
32,9.0
33,6.0
34,11.0
35,11.0
36,9.0
37,9.0
38,8.0
39,10.0
40,12.0
41,9.0
42,15.0
43,10.0
44,15.0
45,10.0
46,9.0
47,9.0
48,11.0
49,10.0
50,14.0
51,10.0
52,7.0
53,8.0
54,9.0
55,9.0
56,9.0
57,14.0
58,14.0
59,9.0
60,12.0
61,12.0
62,8.0
63,8.0
64,8.0
65,11.0
66,10.0
67,11.0
68,8.0
69,9.0
70,9.0
71,7.0
72,10.0
73,13.0
74,10.0
75,9.0
76,9.0
77,9.0
78,9.0
79,13.0
80,11.0
81,9.0
82,8.0
83,8.0
84,13.0
85,10.0
86,7.0
87,13.0
88,9.0
89,7.0
90,13.0
91,10.0
92,11.0
93,11.0
94,8.0
95,12.0
