,0
0,11.0
1,11.0
2,11.0
3,12.0
4,14.0
5,17.0
6,12.0
7,11.0
8,11.0
9,12.0
10,11.0
11,9.0
12,10.0
13,13.0
14,12.0
15,11.0
16,9.0
17,12.0
18,8.0
19,11.0
20,9.0
21,10.0
22,11.0
23,11.0
24,12.0
25,10.0
26,7.0
27,9.0
28,11.0
29,37.0
30,12.0
31,13.0
32,10.0
33,12.0
34,15.0
35,9.0
36,14.0
37,8.0
38,11.0
39,26.0
40,9.0
41,14.0
42,13.0
43,8.0
44,12.0
45,10.0
46,7.0
47,7.0
48,13.0
49,9.0
50,13.0
51,13.0
52,17.0
53,14.0
54,11.0
55,11.0
56,13.0
57,10.0
58,12.0
59,11.0
60,12.0
61,11.0
62,10.0
63,10.0
64,9.0
65,15.0
66,11.0
67,11.0
68,11.0
69,11.0
70,9.0
71,11.0
72,23.0
73,13.0
74,14.0
75,11.0
76,12.0
77,11.0
78,10.0
79,9.0
80,9.0
81,13.0
82,14.0
83,13.0
84,12.0
85,11.0
86,10.0
87,11.0
88,12.0
89,12.0
90,14.0
91,13.0
92,9.0
93,11.0
94,11.0
95,19.0
