,0
0,32.0
1,39.0
2,36.0
3,33.0
4,48.0
5,58.0
6,61.0
7,70.0
8,48.0
9,47.0
10,37.0
11,48.0
12,85.0
13,38.0
14,71.0
15,62.0
16,72.0
17,34.0
18,38.0
19,61.0
20,59.0
21,33.0
22,33.0
23,48.0
24,35.0
25,48.0
26,36.0
27,35.0
28,37.0
29,48.0
30,60.0
31,47.0
32,33.0
33,36.0
34,35.0
35,37.0
36,37.0
37,35.0
38,60.0
39,49.0
40,105.0
41,30.0
42,48.0
43,60.0
44,50.0
45,47.0
46,34.0
47,36.0
48,50.0
49,47.0
50,36.0
51,34.0
52,34.0
53,46.0
54,36.0
55,62.0
56,47.0
57,34.0
58,48.0
59,44.0
60,47.0
61,39.0
62,36.0
63,33.0
64,47.0
65,73.0
66,36.0
67,46.0
68,33.0
69,37.0
70,34.0
71,49.0
72,32.0
73,47.0
74,51.0
75,37.0
76,48.0
77,49.0
78,36.0
79,61.0
80,57.0
81,73.0
82,61.0
83,35.0
84,34.0
85,38.0
86,36.0
87,36.0
88,31.0
89,37.0
90,36.0
91,48.0
92,49.0
93,49.0
94,50.0
95,59.0
