,0
0,7.0
1,10.0
2,31.0
3,10.0
4,10.0
5,10.0
6,8.0
7,9.0
8,10.0
9,9.0
10,13.0
11,14.0
12,11.0
13,11.0
14,11.0
15,13.0
16,10.0
17,12.0
18,7.0
19,13.0
20,9.0
21,11.0
22,10.0
23,8.0
24,8.0
25,9.0
26,12.0
27,11.0
28,9.0
29,11.0
30,9.0
31,12.0
32,10.0
33,15.0
34,10.0
35,8.0
36,9.0
37,9.0
38,8.0
39,11.0
40,9.0
41,11.0
42,10.0
43,13.0
44,10.0
45,11.0
46,9.0
47,14.0
48,10.0
49,11.0
50,11.0
51,10.0
52,10.0
53,15.0
54,10.0
55,8.0
56,9.0
57,9.0
58,8.0
59,11.0
60,13.0
61,10.0
62,11.0
63,15.0
64,9.0
65,9.0
66,14.0
67,11.0
68,13.0
69,8.0
70,11.0
71,10.0
72,8.0
73,11.0
74,9.0
75,10.0
76,9.0
77,10.0
78,8.0
79,10.0
80,11.0
81,8.0
82,12.0
83,13.0
84,14.0
85,13.0
86,10.0
87,11.0
88,10.0
89,9.0
90,13.0
91,9.0
92,8.0
93,10.0
94,10.0
95,11.0
