0,2145
16,1287
1,7248
32,3375
2,5881
3,3181
4,61
17,13312
33,6797
64,1075
18,3663
34,3398
48,8163
5,6354
35,3712
19,5719
65,8847
6,5973
49,7813
66,1215
7,1671
67,1851
8,2455
50,4067
51,3593
20,13872
80,18199
68,11183
81,2349
21,3771
52,7765
82,4428
36,25037
83,3269
69,9616
22,8507
53,10403
37,5651
23,1514
9,23591
84,6039
24,4568
38,6249
70,8657
10,5055
25,3738
85,5958
39,5970
54,13027
86,4846
71,8251
40,4204
41,2502
72,5322
87,5822
11,14631
42,3768
55,10830
73,3017
56,5490
26,20130
57,996
88,10691
12,12468
13,820
58,6158
14,2852
74,14381
89,7437
27,12869
90,3595
75,6178
91,1160
28,4073
15,10347
29,1235
30,2904
92,6098
59,17448
76,12528
31,7232
43,37276
60,5361
44,2830
77,6596
61,4150
62,647
45,3876
78,2713
93,17798
46,7199
63,9004
79,10849
94,15608
95,8011
47,21012
0,4563
16,11
17,31
18,2700
1,4687
19,769
2,1958
20,1020
21,33
48,17
49,33
50,22
22,1113
51,20
52,226
64,1169
65,6
53,3875
54,685
55,9
80,9
66,1580
81,33
67,1478
68,9
69,212
56,5129
57,611
58,23810
3,65297
4,8
5,1759
32,93364
33,200
34,1476
35,6
36,328
37,504
6,59673
59,82258
60,2295
61,23
62,2363
63,435
38,17477
39,14
40,712
41,12
42,11
43,9
44,28
45,8
46,18
47,30082
7,308432
8,1758
9,15
10,419
11,586
12,21
13,2653
14,1012
15,4227
82,530009
83,38
84,1141
85,6020
86,496
87,448
88,36
89,4851
90,1338
91,31
92,1298
93,755
94,26
95,1976
23,869399
24,33
25,1765
26,12
27,1483261
28,37475
29,12427
30,71589
31,1231
70,3366083
71,808
72,36
73,1978
74,3260
75,22040
76,3799
77,88529
78,18
79,24
0,11
1,238
2,11
16,451
3,3107
4,830
5,31
32,205
6,4154
33,2393
34,19
35,120
48,1556
49,15
64,25
7,4282
50,1484
65,34
51,36
66,29
67,38
52,273
68,272
69,207
53,804
54,949
55,53
80,38
56,704
57,268
70,3937
71,172
72,19
58,2197
59,298
60,288
61,38
81,6330
82,902
83,229
73,7192
84,9265
85,288
86,38
87,18
88,1126
89,9
90,32
74,12324
75,254
76,148
77,9
78,577
79,1925
91,9065
92,868
17,65059
18,8023
19,807
20,7821
21,2655
22,2313
23,2853
24,43041
25,524
26,34
27,8
28,14
29,119
30,30
31,37
8,131194
9,11
10,5026
11,2077
12,143
13,656
14,10
15,499
36,270312
37,292
38,361
39,133
40,480
41,173
42,703
43,416
44,256
45,779
46,1789
47,1774
93,211862
94,109
95,1578
62,906033
63,858
16,6
17,224
18,11
19,25
20,9
21,9
22,37
23,32
