,0
0,12.0
1,7.0
2,9.0
3,11.0
4,8.0
5,11.0
6,12.0
7,10.0
8,7.0
9,7.0
10,8.0
11,7.0
12,8.0
13,10.0
14,8.0
15,13.0
16,12.0
17,10.0
18,10.0
19,11.0
20,14.0
21,13.0
22,9.0
23,9.0
24,9.0
25,14.0
26,12.0
27,8.0
28,8.0
29,11.0
30,9.0
31,10.0
32,8.0
33,13.0
34,11.0
35,8.0
36,13.0
37,10.0
38,10.0
39,9.0
40,10.0
41,10.0
42,12.0
43,11.0
44,8.0
45,9.0
46,10.0
47,10.0
48,9.0
49,7.0
50,9.0
51,11.0
52,9.0
53,12.0
54,12.0
55,8.0
56,13.0
57,7.0
58,7.0
59,9.0
60,9.0
61,7.0
62,10.0
63,9.0
64,9.0
65,12.0
66,9.0
67,14.0
68,10.0
69,8.0
70,8.0
71,8.0
72,9.0
73,8.0
74,12.0
75,10.0
76,9.0
77,9.0
78,10.0
79,8.0
80,9.0
81,13.0
82,9.0
83,10.0
84,8.0
85,8.0
86,9.0
87,9.0
88,8.0
89,10.0
90,13.0
91,9.0
92,10.0
93,11.0
94,8.0
95,11.0
