,0
0,38.0
1,35.0
2,35.0
3,36.0
4,35.0
5,36.0
6,36.0
7,45.0
8,36.0
9,32.0
10,35.0
11,35.0
12,36.0
13,34.0
14,47.0
15,37.0
16,34.0
17,34.0
18,36.0
19,34.0
20,47.0
21,36.0
22,35.0
23,47.0
24,37.0
25,33.0
26,34.0
27,36.0
28,50.0
29,35.0
30,35.0
31,35.0
32,35.0
33,36.0
34,32.0
35,35.0
36,34.0
37,46.0
38,32.0
39,34.0
40,38.0
41,33.0
42,37.0
43,37.0
44,37.0
45,33.0
46,33.0
47,47.0
48,37.0
49,33.0
50,47.0
51,34.0
52,35.0
53,34.0
54,38.0
55,34.0
56,33.0
57,36.0
58,36.0
59,35.0
60,38.0
61,35.0
62,37.0
63,35.0
64,35.0
65,33.0
66,36.0
67,36.0
68,32.0
69,35.0
70,36.0
71,36.0
72,33.0
73,36.0
74,35.0
75,49.0
76,35.0
77,35.0
78,32.0
79,46.0
80,36.0
81,35.0
82,34.0
83,35.0
84,49.0
85,35.0
86,35.0
87,37.0
88,36.0
89,34.0
90,33.0
91,35.0
92,35.0
93,37.0
94,36.0
95,35.0
