,0
0,62.0
1,34.0
2,58.0
3,72.0
4,48.0
5,76.0
6,62.0
7,46.0
8,59.0
9,33.0
10,84.0
11,155.0
12,39.0
13,155.0
14,46.0
15,62.0
16,62.0
17,74.0
18,73.0
19,60.0
20,71.0
21,35.0
22,46.0
23,46.0
24,74.0
25,59.0
26,36.0
27,48.0
28,46.0
29,85.0
30,47.0
31,33.0
32,36.0
33,47.0
34,35.0
35,34.0
36,49.0
37,45.0
38,75.0
39,49.0
40,49.0
41,75.0
42,37.0
43,71.0
44,44.0
45,46.0
46,47.0
47,48.0
48,71.0
49,61.0
50,59.0
51,85.0
52,59.0
53,49.0
54,86.0
55,130.0
56,47.0
57,69.0
58,49.0
59,61.0
60,37.0
61,98.0
62,47.0
63,61.0
64,50.0
65,71.0
66,91.0
67,59.0
68,48.0
69,48.0
70,47.0
71,63.0
72,35.0
73,35.0
74,48.0
75,59.0
76,35.0
77,73.0
78,34.0
79,59.0
80,59.0
81,34.0
82,57.0
83,46.0
84,72.0
85,45.0
86,49.0
87,49.0
88,45.0
89,78.0
90,37.0
91,63.0
92,47.0
93,47.0
94,32.0
95,84.0
