,0
0,9.0
1,8.0
2,13.0
3,10.0
4,9.0
5,14.0
6,9.0
7,8.0
8,11.0
9,10.0
10,9.0
11,10.0
12,8.0
13,10.0
14,10.0
15,33.0
16,8.0
17,9.0
18,9.0
19,9.0
20,9.0
21,8.0
22,11.0
23,9.0
24,8.0
25,9.0
26,9.0
27,10.0
28,7.0
29,9.0
30,9.0
31,8.0
32,11.0
33,9.0
34,10.0
35,11.0
36,12.0
37,11.0
38,9.0
39,8.0
40,8.0
41,10.0
42,35.0
43,10.0
44,11.0
45,11.0
46,11.0
47,11.0
48,12.0
49,14.0
50,9.0
51,22.0
52,9.0
53,11.0
54,10.0
55,10.0
56,9.0
57,12.0
58,11.0
59,10.0
60,8.0
61,10.0
62,10.0
63,9.0
64,8.0
65,8.0
66,14.0
67,6.0
68,12.0
69,9.0
70,11.0
71,8.0
72,11.0
73,6.0
74,12.0
75,12.0
76,8.0
77,11.0
78,8.0
79,13.0
80,11.0
81,9.0
82,10.0
83,9.0
84,8.0
85,10.0
86,10.0
87,11.0
88,10.0
89,14.0
90,15.0
91,11.0
92,9.0
93,7.0
94,32.0
95,13.0
