,0
0,9.0
1,15.0
2,11.0
3,12.0
4,11.0
5,9.0
6,11.0
7,17.0
8,32.0
9,12.0
10,14.0
11,9.0
12,26.0
13,13.0
14,9.0
15,9.0
16,10.0
17,15.0
18,13.0
19,14.0
20,9.0
21,10.0
22,14.0
23,14.0
24,24.0
25,20.0
26,12.0
27,10.0
28,10.0
29,14.0
30,13.0
31,12.0
32,23.0
33,10.0
34,11.0
35,9.0
36,11.0
37,12.0
38,13.0
39,12.0
40,12.0
41,13.0
42,11.0
43,10.0
44,9.0
45,15.0
46,15.0
47,11.0
48,12.0
49,14.0
50,11.0
51,11.0
52,12.0
53,11.0
54,11.0
55,11.0
56,13.0
57,14.0
58,13.0
59,11.0
60,15.0
61,11.0
62,16.0
63,9.0
64,12.0
65,11.0
66,12.0
67,11.0
68,12.0
69,11.0
70,21.0
71,9.0
72,12.0
73,11.0
74,9.0
75,11.0
76,11.0
77,24.0
78,13.0
79,8.0
80,11.0
81,12.0
82,12.0
83,10.0
84,11.0
85,11.0
86,14.0
87,13.0
88,11.0
89,13.0
90,34.0
91,14.0
92,14.0
93,10.0
94,10.0
95,11.0
