,0
0,15.0
1,9.0
2,9.0
3,12.0
4,12.0
5,11.0
6,15.0
7,6.0
8,14.0
9,14.0
10,8.0
11,11.0
12,9.0
13,10.0
14,12.0
15,10.0
16,10.0
17,14.0
18,32.0
19,9.0
20,9.0
21,27.0
22,11.0
23,11.0
24,16.0
25,9.0
26,9.0
27,11.0
28,36.0
29,13.0
30,10.0
31,13.0
32,12.0
33,11.0
34,10.0
35,11.0
36,9.0
37,10.0
38,8.0
39,13.0
40,10.0
41,9.0
42,8.0
43,9.0
44,8.0
45,9.0
46,10.0
47,10.0
48,9.0
49,7.0
50,10.0
51,10.0
52,11.0
53,9.0
54,12.0
55,11.0
56,14.0
57,9.0
58,36.0
59,14.0
60,13.0
61,8.0
62,10.0
63,8.0
64,14.0
65,8.0
66,10.0
67,11.0
68,12.0
69,9.0
70,11.0
71,11.0
72,12.0
73,9.0
74,7.0
75,7.0
76,10.0
77,9.0
78,9.0
79,9.0
80,14.0
81,13.0
82,11.0
83,11.0
84,13.0
85,10.0
86,10.0
87,11.0
88,7.0
89,13.0
90,10.0
91,16.0
92,13.0
93,9.0
94,12.0
95,9.0
