,0
0,37.0
1,73.0
2,47.0
3,62.0
4,34.0
5,74.0
6,49.0
7,75.0
8,61.0
9,47.0
10,37.0
11,61.0
12,98.0
13,61.0
14,34.0
15,49.0
16,60.0
17,61.0
18,33.0
19,36.0
20,67.0
21,60.0
22,43.0
23,47.0
24,36.0
25,58.0
26,46.0
27,91.0
28,48.0
29,49.0
30,34.0
31,35.0
32,34.0
33,59.0
34,38.0
35,59.0
36,38.0
37,63.0
38,51.0
39,49.0
40,61.0
41,92.0
42,36.0
43,34.0
44,36.0
45,62.0
46,34.0
47,46.0
48,33.0
49,47.0
50,35.0
51,33.0
52,47.0
53,37.0
54,36.0
55,33.0
56,36.0
57,60.0
58,75.0
59,72.0
60,34.0
61,37.0
62,45.0
63,48.0
64,60.0
65,61.0
66,48.0
67,71.0
68,36.0
69,37.0
70,47.0
71,36.0
72,72.0
73,33.0
74,49.0
75,36.0
76,44.0
77,50.0
78,83.0
79,61.0
80,60.0
81,59.0
82,35.0
83,59.0
84,35.0
85,48.0
86,47.0
87,59.0
88,63.0
89,74.0
90,36.0
91,71.0
92,35.0
93,36.0
94,36.0
95,61.0
