,0
0,51.0
1,37.0
2,45.0
3,37.0
4,35.0
5,36.0
6,48.0
7,48.0
8,59.0
9,36.0
10,48.0
11,37.0
12,71.0
13,34.0
14,51.0
15,34.0
16,46.0
17,31.0
18,35.0
19,34.0
20,36.0
21,47.0
22,35.0
23,87.0
24,36.0
25,34.0
26,61.0
27,60.0
28,35.0
29,38.0
30,33.0
31,61.0
32,35.0
33,35.0
34,35.0
35,32.0
36,38.0
37,47.0
38,36.0
39,34.0
40,49.0
41,33.0
42,34.0
43,48.0
44,35.0
45,47.0
46,48.0
47,48.0
48,33.0
49,48.0
50,48.0
51,35.0
52,45.0
53,30.0
54,48.0
55,44.0
56,35.0
57,35.0
58,36.0
59,60.0
60,34.0
61,36.0
62,35.0
63,61.0
64,47.0
65,46.0
66,34.0
67,60.0
68,38.0
69,45.0
70,47.0
71,34.0
72,50.0
73,33.0
74,38.0
75,62.0
76,32.0
77,35.0
78,50.0
79,35.0
80,37.0
81,34.0
82,36.0
83,32.0
84,45.0
85,37.0
86,49.0
87,48.0
88,35.0
89,36.0
90,36.0
91,34.0
92,49.0
93,34.0
94,36.0
95,48.0
