,0
0,34.0
1,35.0
2,48.0
3,36.0
4,49.0
5,60.0
6,38.0
7,34.0
8,50.0
9,61.0
10,108.0
11,38.0
12,45.0
13,35.0
14,36.0
15,35.0
16,49.0
17,50.0
18,59.0
19,36.0
20,31.0
21,50.0
22,35.0
23,44.0
24,37.0
25,49.0
26,36.0
27,61.0
28,49.0
29,36.0
30,49.0
31,74.0
32,63.0
33,34.0
34,49.0
35,38.0
36,61.0
37,49.0
38,62.0
39,49.0
40,34.0
41,62.0
42,60.0
43,49.0
44,35.0
45,46.0
46,48.0
47,78.0
48,51.0
49,35.0
50,34.0
51,61.0
52,57.0
53,34.0
54,50.0
55,33.0
56,74.0
57,33.0
58,49.0
59,49.0
60,124.0
61,48.0
62,34.0
63,48.0
64,35.0
65,34.0
66,49.0
67,34.0
68,37.0
69,61.0
70,36.0
71,50.0
72,62.0
73,61.0
74,34.0
75,37.0
76,35.0
77,72.0
78,37.0
79,62.0
80,32.0
81,34.0
82,37.0
83,73.0
84,35.0
85,86.0
86,59.0
87,48.0
88,32.0
89,50.0
90,37.0
91,46.0
92,37.0
93,61.0
94,34.0
95,34.0
