,0
0,9.0
1,9.0
2,10.0
3,9.0
4,8.0
5,10.0
6,11.0
7,10.0
8,8.0
9,6.0
10,11.0
11,13.0
12,11.0
13,6.0
14,9.0
15,10.0
16,9.0
17,8.0
18,10.0
19,6.0
20,15.0
21,14.0
22,10.0
23,9.0
24,10.0
25,10.0
26,10.0
27,9.0
28,12.0
29,13.0
30,13.0
31,6.0
32,11.0
33,9.0
34,10.0
35,11.0
36,10.0
37,9.0
38,9.0
39,9.0
40,9.0
41,10.0
42,12.0
43,9.0
44,10.0
45,9.0
46,10.0
47,11.0
48,10.0
49,8.0
50,11.0
51,8.0
52,12.0
53,12.0
54,9.0
55,11.0
56,12.0
57,12.0
58,7.0
59,7.0
60,9.0
61,9.0
62,13.0
63,10.0
64,12.0
65,8.0
66,9.0
67,11.0
68,11.0
69,9.0
70,7.0
71,9.0
72,9.0
73,9.0
74,7.0
75,11.0
76,9.0
77,8.0
78,8.0
79,7.0
80,9.0
81,15.0
82,10.0
83,11.0
84,10.0
85,9.0
86,13.0
87,11.0
88,13.0
89,9.0
90,10.0
91,9.0
92,9.0
93,28.0
94,13.0
95,8.0
