,0
0,9.0
1,16.0
2,10.0
3,12.0
4,8.0
5,10.0
6,10.0
7,37.0
8,13.0
9,11.0
10,10.0
11,10.0
12,16.0
13,11.0
14,13.0
15,7.0
16,12.0
17,26.0
18,12.0
19,13.0
20,12.0
21,12.0
22,12.0
23,8.0
24,10.0
25,10.0
26,12.0
27,9.0
28,11.0
29,12.0
30,9.0
31,11.0
32,15.0
33,10.0
34,15.0
35,19.0
36,12.0
37,8.0
38,10.0
39,9.0
40,12.0
41,10.0
42,11.0
43,14.0
44,10.0
45,11.0
46,9.0
47,14.0
48,11.0
49,8.0
50,11.0
51,10.0
52,12.0
53,17.0
54,10.0
55,12.0
56,15.0
57,11.0
58,14.0
59,11.0
60,10.0
61,13.0
62,11.0
63,11.0
64,11.0
65,15.0
66,12.0
67,15.0
68,22.0
69,36.0
70,8.0
71,14.0
72,12.0
73,14.0
74,12.0
75,12.0
76,11.0
77,8.0
78,17.0
79,9.0
80,10.0
81,13.0
82,13.0
83,13.0
84,9.0
85,14.0
86,15.0
87,9.0
88,11.0
89,33.0
90,10.0
91,9.0
92,11.0
93,10.0
94,12.0
95,11.0
