,0
0,48.0
1,44.0
2,46.0
3,95.0
4,37.0
5,61.0
6,61.0
7,85.0
8,60.0
9,47.0
10,36.0
11,84.0
12,49.0
13,49.0
14,33.0
15,72.0
16,46.0
17,97.0
18,57.0
19,60.0
20,47.0
21,59.0
22,49.0
23,48.0
24,34.0
25,35.0
26,47.0
27,47.0
28,32.0
29,50.0
30,35.0
31,58.0
32,45.0
33,48.0
34,37.0
35,57.0
36,35.0
37,62.0
38,47.0
39,88.0
40,49.0
41,72.0
42,47.0
43,71.0
44,48.0
45,48.0
46,50.0
47,32.0
48,49.0
49,49.0
50,49.0
51,72.0
52,60.0
53,72.0
54,58.0
55,60.0
56,59.0
57,73.0
58,46.0
59,56.0
60,32.0
61,62.0
62,84.0
63,60.0
64,60.0
65,34.0
66,61.0
67,46.0
68,60.0
69,72.0
70,47.0
71,61.0
72,36.0
73,72.0
74,37.0
75,33.0
76,97.0
77,109.0
78,47.0
79,60.0
80,47.0
81,31.0
82,72.0
83,47.0
84,48.0
85,68.0
86,70.0
87,50.0
88,71.0
89,34.0
90,36.0
91,59.0
92,59.0
93,57.0
94,60.0
95,48.0
