,0
0,45.0
1,50.0
2,45.0
3,32.0
4,49.0
5,73.0
6,57.0
7,32.0
8,46.0
9,60.0
10,34.0
11,36.0
12,35.0
13,45.0
14,60.0
15,34.0
16,36.0
17,36.0
18,86.0
19,35.0
20,59.0
21,33.0
22,36.0
23,35.0
24,34.0
25,49.0
26,47.0
27,88.0
28,61.0
29,49.0
30,62.0
31,84.0
32,73.0
33,49.0
34,46.0
35,61.0
36,60.0
37,47.0
38,38.0
39,36.0
40,71.0
41,35.0
42,60.0
43,35.0
44,35.0
45,49.0
46,45.0
47,60.0
48,48.0
49,46.0
50,34.0
51,37.0
52,48.0
53,48.0
54,48.0
55,36.0
56,106.0
57,71.0
58,74.0
59,47.0
60,36.0
61,36.0
62,73.0
63,76.0
64,73.0
65,58.0
66,47.0
67,33.0
68,62.0
69,35.0
70,34.0
71,48.0
72,36.0
73,48.0
74,75.0
75,57.0
76,62.0
77,34.0
78,45.0
79,50.0
80,49.0
81,35.0
82,36.0
83,34.0
84,60.0
85,48.0
86,35.0
87,62.0
88,47.0
89,37.0
90,45.0
91,49.0
92,51.0
93,36.0
94,48.0
95,74.0
