,0
0,18646.0
1,8.0
2,3818.0
3,35.0
4,821.0
5,33.0
6,7.0
7,10.0
8,13.0
9,19.0
10,14.0
11,31.0
12,6.0
13,36.0
14,10.0
15,8.0
16,6.0
17,224.0
18,11.0
19,25.0
20,9.0
21,9.0
22,37.0
23,32.0
24,11.0
25,12.0
26,12.0
27,128314.0
28,8.0
29,28.0
30,15.0
31,8.0
32,9.0
33,34.0
34,11.0
35,10.0
36,10.0
37,10.0
38,13.0
39,35.0
40,28.0
41,938.0
42,35.0
43,7.0
44,9.0
45,7.0
46,11.0
47,18.0
48,7.0
49,11.0
50,28.0
51,8.0
52,12.0
53,8.0
54,13.0
55,32.0
56,8.0
57,11.0
58,7.0
59,7.0
60,8.0
61,27.0
62,13.0
63,32.0
64,35.0
65,21.0
66,34.0
67,7.0
68,16.0
69,13.0
70,14.0
71,12.0
72,12.0
73,11.0
74,33.0
75,17.0
76,34.0
77,11.0
78,34.0
79,24.0
80,7.0
81,30.0
82,16.0
83,34.0
84,28.0
85,15879.0
86,17544.0
87,8.0
88,9.0
89,12.0
90,10.0
91,7424.0
92,59.0
93,9.0
94,35.0
95,28.0
