,0
0,61.0
1,34.0
2,50.0
3,48.0
4,63.0
5,60.0
6,36.0
7,34.0
8,49.0
9,48.0
10,62.0
11,34.0
12,47.0
13,88.0
14,61.0
15,60.0
16,47.0
17,37.0
18,46.0
19,34.0
20,37.0
21,62.0
22,45.0
23,47.0
24,48.0
25,35.0
26,35.0
27,61.0
28,49.0
29,35.0
30,36.0
31,61.0
32,71.0
33,70.0
34,47.0
35,37.0
36,62.0
37,37.0
38,47.0
39,36.0
40,72.0
41,46.0
42,48.0
43,38.0
44,85.0
45,35.0
46,35.0
47,35.0
48,47.0
49,61.0
50,88.0
51,35.0
52,47.0
53,58.0
54,61.0
55,60.0
56,85.0
57,51.0
58,85.0
59,33.0
60,49.0
61,84.0
62,130.0
63,49.0
64,45.0
65,59.0
66,116.0
67,34.0
68,35.0
69,61.0
70,32.0
71,48.0
72,63.0
73,36.0
74,34.0
75,71.0
76,73.0
77,48.0
78,103.0
79,48.0
80,60.0
81,33.0
82,48.0
83,60.0
84,50.0
85,74.0
86,50.0
87,35.0
88,60.0
89,62.0
90,48.0
91,48.0
92,87.0
93,35.0
94,34.0
95,49.0
