,0
0,13.0
1,11.0
2,13.0
3,8.0
4,10.0
5,8.0
6,11.0
7,11.0
8,8.0
9,10.0
10,13.0
11,8.0
12,9.0
13,13.0
14,9.0
15,9.0
16,11.0
17,8.0
18,9.0
19,7.0
20,9.0
21,10.0
22,10.0
23,14.0
24,11.0
25,11.0
26,14.0
27,9.0
28,7.0
29,9.0
30,8.0
31,8.0
32,10.0
33,8.0
34,10.0
35,9.0
36,9.0
37,9.0
38,10.0
39,14.0
40,8.0
41,10.0
42,10.0
43,7.0
44,12.0
45,10.0
46,9.0
47,11.0
48,11.0
49,8.0
50,10.0
51,8.0
52,8.0
53,11.0
54,8.0
55,10.0
56,10.0
57,9.0
58,12.0
59,7.0
60,8.0
61,9.0
62,11.0
63,11.0
64,13.0
65,9.0
66,9.0
67,8.0
68,10.0
69,12.0
70,9.0
71,12.0
72,11.0
73,12.0
74,11.0
75,9.0
76,10.0
77,12.0
78,12.0
79,12.0
80,10.0
81,13.0
82,12.0
83,10.0
84,8.0
85,12.0
86,9.0
87,9.0
88,11.0
89,8.0
90,10.0
91,10.0
92,10.0
93,9.0
94,10.0
95,8.0
