,0
0,61.0
1,47.0
2,111.0
3,74.0
4,97.0
5,67.0
6,74.0
7,46.0
8,35.0
9,34.0
10,48.0
11,152.0
12,35.0
13,148.0
14,35.0
15,46.0
16,35.0
17,61.0
18,62.0
19,75.0
20,36.0
21,35.0
22,72.0
23,168.0
24,127.0
25,49.0
26,148.0
27,47.0
28,32.0
29,46.0
30,47.0
31,47.0
32,38.0
33,47.0
34,58.0
35,48.0
36,174.0
37,49.0
38,79.0
39,61.0
40,43.0
41,110.0
42,71.0
43,48.0
44,69.0
45,45.0
46,36.0
47,73.0
48,35.0
49,110.0
50,61.0
51,83.0
52,37.0
53,48.0
54,61.0
55,36.0
56,158.0
57,34.0
58,48.0
59,107.0
60,35.0
61,34.0
62,59.0
63,61.0
64,43.0
65,72.0
66,96.0
67,34.0
68,47.0
69,60.0
70,34.0
71,58.0
72,49.0
73,60.0
74,96.0
75,60.0
76,47.0
77,51.0
78,48.0
79,59.0
80,35.0
81,46.0
82,45.0
83,60.0
84,45.0
85,35.0
86,45.0
87,34.0
88,45.0
89,36.0
90,59.0
91,73.0
92,49.0
93,32.0
94,37.0
95,45.0
