,0
0,109.0
1,35.0
2,34.0
3,35.0
4,62.0
5,31.0
6,34.0
7,36.0
8,35.0
9,37.0
10,36.0
11,36.0
12,35.0
13,36.0
14,47.0
15,46.0
16,34.0
17,85.0
18,47.0
19,36.0
20,99.0
21,36.0
22,49.0
23,35.0
24,39.0
25,47.0
26,35.0
27,45.0
28,50.0
29,34.0
30,71.0
31,37.0
32,35.0
33,62.0
34,58.0
35,35.0
36,35.0
37,59.0
38,36.0
39,107.0
40,35.0
41,48.0
42,60.0
43,33.0
44,44.0
45,36.0
46,48.0
47,34.0
48,74.0
49,34.0
50,47.0
51,34.0
52,35.0
53,36.0
54,32.0
55,35.0
56,59.0
57,34.0
58,58.0
59,37.0
60,37.0
61,33.0
62,34.0
63,36.0
64,32.0
65,35.0
66,34.0
67,35.0
68,34.0
69,34.0
70,48.0
71,33.0
72,48.0
73,34.0
74,61.0
75,74.0
76,36.0
77,47.0
78,45.0
79,36.0
80,36.0
81,74.0
82,35.0
83,49.0
84,35.0
85,46.0
86,33.0
87,34.0
88,62.0
89,33.0
90,32.0
91,31.0
92,44.0
93,72.0
94,35.0
95,37.0
