,0
0,47.0
1,63.0
2,36.0
3,46.0
4,22.0
5,35.0
6,48.0
7,43.0
8,34.0
9,36.0
10,35.0
11,35.0
12,50.0
13,59.0
14,36.0
15,49.0
16,32.0
17,67.0
18,37.0
19,62.0
20,46.0
21,74.0
22,46.0
23,72.0
24,122.0
25,35.0
26,62.0
27,48.0
28,48.0
29,62.0
30,62.0
31,75.0
32,166.0
33,50.0
34,37.0
35,57.0
36,48.0
37,62.0
38,34.0
39,45.0
40,106.0
41,61.0
42,61.0
43,35.0
44,35.0
45,47.0
46,94.0
47,49.0
48,49.0
49,57.0
50,46.0
51,34.0
52,47.0
53,34.0
54,48.0
55,47.0
56,45.0
57,51.0
58,72.0
59,50.0
60,14.0
61,47.0
62,73.0
63,139.0
64,58.0
65,35.0
66,36.0
67,49.0
68,48.0
69,34.0
70,35.0
71,48.0
72,34.0
73,47.0
74,34.0
75,36.0
76,58.0
77,38.0
78,61.0
79,36.0
80,36.0
81,35.0
82,73.0
83,61.0
84,61.0
85,133.0
86,60.0
87,35.0
88,36.0
89,143.0
90,74.0
91,72.0
92,71.0
93,200.0
94,37.0
95,61.0
