,0
0,4563.0
1,4687.0
2,1958.0
3,65297.0
4,8.0
5,1759.0
6,59673.0
7,308432.0
8,1758.0
9,15.0
10,419.0
11,586.0
12,21.0
13,2653.0
14,1012.0
15,4227.0
16,11.0
17,31.0
18,2700.0
19,769.0
20,1020.0
21,33.0
22,1113.0
23,869399.0
24,33.0
25,1765.0
26,12.0
27,1483261.0
28,37475.0
29,12427.0
30,71589.0
31,1231.0
32,93364.0
33,200.0
34,1476.0
35,6.0
36,328.0
37,504.0
38,17477.0
39,14.0
40,712.0
41,12.0
42,11.0
43,9.0
44,28.0
45,8.0
46,18.0
47,30082.0
48,17.0
49,33.0
50,22.0
51,20.0
52,226.0
53,3875.0
54,685.0
55,9.0
56,5129.0
57,611.0
58,23810.0
59,82258.0
60,2295.0
61,23.0
62,2363.0
63,435.0
64,1169.0
65,6.0
66,1580.0
67,1478.0
68,9.0
69,212.0
70,3366083.0
71,808.0
72,36.0
73,1978.0
74,3260.0
75,22040.0
76,3799.0
77,88529.0
78,18.0
79,24.0
80,9.0
81,33.0
82,530009.0
83,38.0
84,1141.0
85,6020.0
86,496.0
87,448.0
88,36.0
89,4851.0
90,1338.0
91,31.0
92,1298.0
93,755.0
94,26.0
95,1976.0
