,0
0,14.0
1,10.0
2,12.0
3,11.0
4,8.0
5,9.0
6,12.0
7,15.0
8,14.0
9,12.0
10,12.0
11,10.0
12,13.0
13,12.0
14,10.0
15,9.0
16,11.0
17,13.0
18,11.0
19,12.0
20,11.0
21,12.0
22,11.0
23,8.0
24,12.0
25,8.0
26,7.0
27,12.0
28,8.0
29,9.0
30,10.0
31,12.0
32,11.0
33,9.0
34,10.0
35,11.0
36,10.0
37,12.0
38,10.0
39,9.0
40,10.0
41,11.0
42,14.0
43,13.0
44,9.0
45,8.0
46,10.0
47,11.0
48,9.0
49,7.0
50,10.0
51,12.0
52,8.0
53,9.0
54,13.0
55,10.0
56,11.0
57,11.0
58,9.0
59,11.0
60,11.0
61,8.0
62,9.0
63,10.0
64,11.0
65,7.0
66,15.0
67,8.0
68,11.0
69,11.0
70,10.0
71,10.0
72,9.0
73,9.0
74,9.0
75,12.0
76,11.0
77,9.0
78,9.0
79,8.0
80,11.0
81,10.0
82,13.0
83,10.0
84,10.0
85,12.0
86,9.0
87,15.0
88,15.0
89,9.0
90,14.0
91,9.0
92,10.0
93,10.0
94,9.0
95,11.0
