,0
0,32.0
1,73.0
2,47.0
3,50.0
4,44.0
5,86.0
6,112.0
7,60.0
8,74.0
9,46.0
10,33.0
11,92.0
12,61.0
13,48.0
14,36.0
15,59.0
16,34.0
17,36.0
18,87.0
19,48.0
20,33.0
21,47.0
22,46.0
23,34.0
24,58.0
25,48.0
26,36.0
27,73.0
28,46.0
29,35.0
30,46.0
31,35.0
32,50.0
33,62.0
34,35.0
35,51.0
36,48.0
37,36.0
38,48.0
39,38.0
40,72.0
41,61.0
42,34.0
43,70.0
44,72.0
45,32.0
46,46.0
47,72.0
48,35.0
49,36.0
50,34.0
51,37.0
52,46.0
53,45.0
54,60.0
55,46.0
56,34.0
57,122.0
58,33.0
59,85.0
60,33.0
61,35.0
62,74.0
63,58.0
64,34.0
65,47.0
66,49.0
67,35.0
68,48.0
69,33.0
70,35.0
71,37.0
72,49.0
73,34.0
74,36.0
75,60.0
76,83.0
77,61.0
78,46.0
79,34.0
80,37.0
81,63.0
82,50.0
83,58.0
84,58.0
85,62.0
86,59.0
87,64.0
88,47.0
89,62.0
90,72.0
91,37.0
92,48.0
93,36.0
94,50.0
95,59.0
