,0
0,56.0
1,46.0
2,33.0
3,49.0
4,34.0
5,59.0
6,47.0
7,35.0
8,46.0
9,36.0
10,49.0
11,33.0
12,48.0
13,50.0
14,47.0
15,62.0
16,92.0
17,36.0
18,47.0
19,50.0
20,36.0
21,44.0
22,111.0
23,47.0
24,49.0
25,48.0
26,59.0
27,72.0
28,80.0
29,46.0
30,34.0
31,97.0
32,34.0
33,36.0
34,46.0
35,48.0
36,48.0
37,46.0
38,73.0
39,73.0
40,48.0
41,33.0
42,48.0
43,37.0
44,35.0
45,74.0
46,35.0
47,37.0
48,58.0
49,73.0
50,35.0
51,48.0
52,33.0
53,37.0
54,48.0
55,49.0
56,87.0
57,35.0
58,35.0
59,61.0
60,46.0
61,75.0
62,57.0
63,34.0
64,37.0
65,34.0
66,45.0
67,46.0
68,97.0
69,47.0
70,35.0
71,49.0
72,88.0
73,94.0
74,36.0
75,48.0
76,35.0
77,36.0
78,35.0
79,59.0
80,47.0
81,47.0
82,49.0
83,34.0
84,59.0
85,35.0
86,59.0
87,86.0
88,35.0
89,49.0
90,34.0
91,36.0
92,48.0
93,35.0
94,34.0
95,69.0
