,0
0,13.0
1,10.0
2,6.0
3,7.0
4,8.0
5,9.0
6,10.0
7,7.0
8,10.0
9,13.0
10,10.0
11,10.0
12,8.0
13,8.0
14,9.0
15,9.0
16,10.0
17,6.0
18,9.0
19,9.0
20,7.0
21,10.0
22,13.0
23,8.0
24,251.0
25,10.0
26,13.0
27,32.0
28,9.0
29,8.0
30,10.0
31,10.0
32,7.0
33,7.0
34,9.0
35,12.0
36,11.0
37,105.0
38,7.0
39,10.0
40,13.0
41,10.0
42,8.0
43,8.0
44,11.0
45,10.0
46,10.0
47,16.0
48,7.0
49,11.0
50,7.0
51,11.0
52,11.0
53,8.0
54,10.0
55,10.0
56,12.0
57,9.0
58,6.0
59,35.0
60,7.0
61,11.0
62,10.0
63,10.0
64,7.0
65,6.0
66,9.0
67,12.0
68,7.0
69,36.0
70,12.0
71,13.0
72,9.0
73,304.0
74,8.0
75,9.0
76,9.0
77,10.0
78,12.0
79,31.0
80,8.0
81,7.0
82,9.0
83,14.0
84,11.0
85,8.0
86,10.0
87,8.0
88,33.0
89,11.0
90,8.0
91,9.0
92,12.0
93,7.0
94,9.0
95,10.0
