,0
0,14.0
1,14.0
2,19.0
3,12.0
4,11.0
5,7.0
6,14.0
7,17.0
8,14.0
9,18.0
10,8.0
11,11.0
12,9.0
13,14.0
14,11.0
15,10.0
16,10.0
17,14.0
18,9.0
19,10.0
20,14.0
21,12.0
22,8.0
23,21.0
24,11.0
25,10.0
26,13.0
27,13.0
28,13.0
29,32.0
30,12.0
31,12.0
32,13.0
33,13.0
34,9.0
35,12.0
36,11.0
37,14.0
38,13.0
39,13.0
40,13.0
41,13.0
42,12.0
43,35.0
44,11.0
45,22.0
46,34.0
47,12.0
48,13.0
49,28.0
50,18.0
51,7.0
52,10.0
53,11.0
54,25.0
55,14.0
56,8.0
57,11.0
58,9.0
59,14.0
60,16.0
61,13.0
62,22.0
63,11.0
64,10.0
65,12.0
66,10.0
67,12.0
68,11.0
69,12.0
70,10.0
71,12.0
72,9.0
73,22.0
74,8.0
75,10.0
76,26.0
77,10.0
78,16.0
79,10.0
80,17.0
81,11.0
82,13.0
83,11.0
84,11.0
85,9.0
86,11.0
87,11.0
88,8.0
89,11.0
90,13.0
91,13.0
92,15.0
93,17.0
94,10.0
95,10.0
