,0
0,34.0
1,46.0
2,73.0
3,46.0
4,47.0
5,73.0
6,34.0
7,48.0
8,73.0
9,84.0
10,72.0
11,34.0
12,49.0
13,44.0
14,46.0
15,49.0
16,46.0
17,50.0
18,48.0
19,60.0
20,49.0
21,49.0
22,75.0
23,154.0
24,44.0
25,59.0
26,47.0
27,46.0
28,61.0
29,34.0
30,121.0
31,32.0
32,46.0
33,58.0
34,36.0
35,45.0
36,97.0
37,59.0
38,35.0
39,63.0
40,98.0
41,49.0
42,48.0
43,98.0
44,46.0
45,47.0
46,33.0
47,50.0
48,46.0
49,34.0
50,49.0
51,49.0
52,47.0
53,41.0
54,118.0
55,71.0
56,60.0
57,33.0
58,44.0
59,61.0
60,87.0
61,80.0
62,49.0
63,63.0
64,45.0
65,49.0
66,48.0
67,59.0
68,49.0
69,51.0
70,46.0
71,36.0
72,44.0
73,75.0
74,59.0
75,34.0
76,97.0
77,59.0
78,50.0
79,47.0
80,48.0
81,58.0
82,34.0
83,60.0
84,45.0
85,49.0
86,59.0
87,46.0
88,35.0
89,59.0
90,59.0
91,83.0
92,38.0
93,168.0
94,33.0
95,60.0
