,0
0,35.0
1,34.0
2,30.0
3,96.0
4,38.0
5,47.0
6,34.0
7,36.0
8,36.0
9,31.0
10,35.0
11,35.0
12,31.0
13,48.0
14,61.0
15,36.0
16,36.0
17,33.0
18,34.0
19,34.0
20,34.0
21,49.0
22,72.0
23,36.0
24,48.0
25,35.0
26,72.0
27,48.0
28,57.0
29,37.0
30,34.0
31,75.0
32,34.0
33,35.0
34,34.0
35,33.0
36,45.0
37,50.0
38,59.0
39,32.0
40,35.0
41,34.0
42,47.0
43,35.0
44,35.0
45,47.0
46,36.0
47,47.0
48,36.0
49,48.0
50,32.0
51,34.0
52,47.0
53,51.0
54,35.0
55,35.0
56,46.0
57,118.0
58,35.0
59,118.0
60,48.0
61,46.0
62,34.0
63,32.0
64,34.0
65,35.0
66,33.0
67,39.0
68,34.0
69,48.0
70,71.0
71,55.0
72,48.0
73,40.0
74,33.0
75,35.0
76,34.0
77,46.0
78,51.0
79,35.0
80,33.0
81,73.0
82,37.0
83,47.0
84,34.0
85,47.0
86,50.0
87,37.0
88,45.0
89,47.0
90,35.0
91,46.0
92,58.0
93,60.0
94,35.0
95,46.0
