,0
0,47.0
1,37.0
2,35.0
3,35.0
4,37.0
5,36.0
6,36.0
7,37.0
8,46.0
9,50.0
10,32.0
11,34.0
12,36.0
13,34.0
14,37.0
15,35.0
16,35.0
17,35.0
18,38.0
19,45.0
20,34.0
21,37.0
22,48.0
23,35.0
24,47.0
25,47.0
26,36.0
27,35.0
28,34.0
29,35.0
30,46.0
31,37.0
32,36.0
33,36.0
34,34.0
35,36.0
36,36.0
37,37.0
38,36.0
39,35.0
40,34.0
41,37.0
42,35.0
43,33.0
44,33.0
45,35.0
46,59.0
47,33.0
48,35.0
49,35.0
50,32.0
51,35.0
52,62.0
53,34.0
54,37.0
55,33.0
56,35.0
57,47.0
58,36.0
59,37.0
60,35.0
61,38.0
62,34.0
63,36.0
64,34.0
65,37.0
66,36.0
67,35.0
68,32.0
69,36.0
70,36.0
71,32.0
72,45.0
73,35.0
74,35.0
75,33.0
76,37.0
77,35.0
78,37.0
79,36.0
80,34.0
81,46.0
82,35.0
83,35.0
84,35.0
85,37.0
86,38.0
87,33.0
88,49.0
89,34.0
90,48.0
91,32.0
92,34.0
93,60.0
94,35.0
95,38.0
