,0
0,37.0
1,74.0
2,71.0
3,72.0
4,48.0
5,50.0
6,32.0
7,37.0
8,110.0
9,36.0
10,108.0
11,34.0
12,98.0
13,59.0
14,37.0
15,61.0
16,45.0
17,37.0
18,48.0
19,47.0
20,39.0
21,72.0
22,49.0
23,48.0
24,59.0
25,59.0
26,35.0
27,105.0
28,107.0
29,61.0
30,76.0
31,74.0
32,45.0
33,59.0
34,36.0
35,34.0
36,92.0
37,36.0
38,73.0
39,35.0
40,62.0
41,61.0
42,60.0
43,50.0
44,48.0
45,48.0
46,122.0
47,84.0
48,76.0
49,49.0
50,59.0
51,61.0
52,30.0
53,34.0
54,36.0
55,49.0
56,49.0
57,60.0
58,49.0
59,36.0
60,118.0
61,33.0
62,44.0
63,45.0
64,49.0
65,50.0
66,58.0
67,33.0
68,62.0
69,61.0
70,61.0
71,73.0
72,50.0
73,71.0
74,73.0
75,85.0
76,39.0
77,73.0
78,45.0
79,103.0
80,97.0
81,70.0
82,47.0
83,32.0
84,60.0
85,48.0
86,34.0
87,49.0
88,45.0
89,45.0
90,59.0
91,48.0
92,47.0
93,69.0
94,61.0
95,85.0
