,0
0,36.0
1,35.0
2,33.0
3,34.0
4,33.0
5,35.0
6,35.0
7,38.0
8,35.0
9,34.0
10,34.0
11,37.0
12,36.0
13,36.0
14,32.0
15,62.0
16,36.0
17,38.0
18,36.0
19,35.0
20,37.0
21,37.0
22,36.0
23,35.0
24,49.0
25,35.0
26,35.0
27,49.0
28,35.0
29,35.0
30,50.0
31,36.0
32,35.0
33,32.0
34,35.0
35,34.0
36,35.0
37,37.0
38,34.0
39,36.0
40,36.0
41,34.0
42,33.0
43,34.0
44,35.0
45,47.0
46,34.0
47,33.0
48,33.0
49,98.0
50,35.0
51,34.0
52,35.0
53,47.0
54,34.0
55,36.0
56,35.0
57,28.0
58,49.0
59,36.0
60,36.0
61,46.0
62,33.0
63,35.0
64,49.0
65,36.0
66,37.0
67,36.0
68,34.0
69,32.0
70,36.0
71,49.0
72,33.0
73,36.0
74,46.0
75,34.0
76,34.0
77,48.0
78,33.0
79,27.0
80,34.0
81,36.0
82,34.0
83,36.0
84,29.0
85,37.0
86,36.0
87,37.0
88,36.0
89,34.0
90,37.0
91,37.0
92,23.0
93,35.0
94,34.0
95,62.0
