,0
0,114.0
1,60.0
2,60.0
3,34.0
4,45.0
5,47.0
6,60.0
7,60.0
8,49.0
9,34.0
10,36.0
11,46.0
12,73.0
13,49.0
14,59.0
15,60.0
16,74.0
17,37.0
18,59.0
19,47.0
20,61.0
21,49.0
22,37.0
23,36.0
24,92.0
25,46.0
26,48.0
27,73.0
28,47.0
29,60.0
30,87.0
31,36.0
32,61.0
33,47.0
34,58.0
35,74.0
36,47.0
37,60.0
38,58.0
39,50.0
40,59.0
41,48.0
42,45.0
43,44.0
44,32.0
45,73.0
46,61.0
47,35.0
48,62.0
49,57.0
50,34.0
51,49.0
52,88.0
53,72.0
54,49.0
55,59.0
56,71.0
57,72.0
58,61.0
59,47.0
60,60.0
61,48.0
62,61.0
63,85.0
64,72.0
65,59.0
66,62.0
67,60.0
68,72.0
69,60.0
70,46.0
71,47.0
72,45.0
73,58.0
74,45.0
75,34.0
76,71.0
77,80.0
78,32.0
79,109.0
80,36.0
81,37.0
82,123.0
83,50.0
84,50.0
85,49.0
86,33.0
87,59.0
88,32.0
89,71.0
90,48.0
91,33.0
92,37.0
93,57.0
94,122.0
95,48.0
