,0
0,17.0
1,13.0
2,7.0
3,10.0
4,11.0
5,14.0
6,9.0
7,11.0
8,23.0
9,11.0
10,16.0
11,16.0
12,33.0
13,9.0
14,13.0
15,10.0
16,13.0
17,11.0
18,11.0
19,9.0
20,9.0
21,9.0
22,13.0
23,9.0
24,8.0
25,10.0
26,12.0
27,12.0
28,13.0
29,15.0
30,13.0
31,11.0
32,13.0
33,7.0
34,12.0
35,11.0
36,9.0
37,13.0
38,13.0
39,14.0
40,13.0
41,12.0
42,19.0
43,9.0
44,11.0
45,13.0
46,10.0
47,11.0
48,16.0
49,17.0
50,15.0
51,14.0
52,14.0
53,9.0
54,12.0
55,11.0
56,12.0
57,14.0
58,11.0
59,15.0
60,15.0
61,13.0
62,10.0
63,11.0
64,9.0
65,12.0
66,15.0
67,24.0
68,13.0
69,25.0
70,10.0
71,9.0
72,14.0
73,12.0
74,12.0
75,14.0
76,35.0
77,32.0
78,13.0
79,13.0
80,28.0
81,10.0
82,12.0
83,12.0
84,13.0
85,11.0
86,12.0
87,13.0
88,14.0
89,15.0
90,12.0
91,72.0
92,8.0
93,27.0
94,14.0
95,12.0
