,0
0,27.0
1,35.0
2,35.0
3,28.0
4,61.0
5,33.0
6,36.0
7,34.0
8,49.0
9,36.0
10,25.0
11,12.0
12,22.0
13,31.0
14,34.0
15,36.0
16,36.0
17,34.0
18,33.0
19,35.0
20,34.0
21,34.0
22,36.0
23,30.0
24,13.0
25,34.0
26,34.0
27,35.0
28,34.0
29,46.0
30,34.0
31,35.0
32,31.0
33,25.0
34,36.0
35,49.0
36,10.0
37,34.0
38,34.0
39,35.0
40,19.0
41,34.0
42,33.0
43,34.0
44,47.0
45,37.0
46,36.0
47,36.0
48,33.0
49,32.0
50,32.0
51,58.0
52,17.0
53,16.0
54,35.0
55,49.0
56,48.0
57,23.0
58,26.0
59,37.0
60,35.0
61,38.0
62,37.0
63,23.0
64,35.0
65,61.0
66,10.0
67,35.0
68,23.0
69,33.0
70,13.0
71,35.0
72,83.0
73,26.0
74,47.0
75,20.0
76,58.0
77,25.0
78,23.0
79,51.0
80,22.0
81,34.0
82,38.0
83,34.0
84,36.0
85,33.0
86,30.0
87,27.0
88,35.0
89,36.0
90,36.0
91,31.0
92,34.0
93,37.0
94,20.0
95,32.0
