,0
0,127.0
1,44.0
2,36.0
3,36.0
4,34.0
5,72.0
6,62.0
7,34.0
8,46.0
9,47.0
10,59.0
11,34.0
12,73.0
13,61.0
14,44.0
15,74.0
16,79.0
17,75.0
18,72.0
19,58.0
20,33.0
21,36.0
22,37.0
23,32.0
24,36.0
25,33.0
26,45.0
27,35.0
28,50.0
29,131.0
30,60.0
31,47.0
32,60.0
33,37.0
34,48.0
35,87.0
36,46.0
37,63.0
38,47.0
39,44.0
40,90.0
41,59.0
42,99.0
43,73.0
44,49.0
45,71.0
46,49.0
47,34.0
48,73.0
49,100.0
50,46.0
51,50.0
52,61.0
53,35.0
54,59.0
55,98.0
56,61.0
57,62.0
58,49.0
59,70.0
60,42.0
61,58.0
62,30.0
63,32.0
64,72.0
65,36.0
66,60.0
67,37.0
68,34.0
69,63.0
70,60.0
71,39.0
72,59.0
73,61.0
74,61.0
75,83.0
76,34.0
77,48.0
78,47.0
79,46.0
80,49.0
81,48.0
82,72.0
83,34.0
84,50.0
85,37.0
86,38.0
87,37.0
88,71.0
89,47.0
90,33.0
91,36.0
92,99.0
93,73.0
94,34.0
95,36.0
