,0
0,7.0
1,35.0
2,9.0
3,9.0
4,11.0
5,9.0
6,12.0
7,6.0
8,17.0
9,7.0
10,11.0
11,35.0
12,12.0
13,7.0
14,4459.0
15,8.0
16,8.0
17,35.0
18,8.0
19,11.0
20,31.0
21,10.0
22,10.0
23,8.0
24,11.0
25,12.0
26,11.0
27,9.0
28,31.0
29,32.0
30,15.0
31,35.0
32,6.0
33,10.0
34,11.0
35,785.0
36,9.0
37,12.0
38,8.0
39,33.0
40,10.0
41,9.0
42,15.0
43,400.0
44,10.0
45,8.0
46,9.0
47,11.0
48,12.0
49,11.0
50,9.0
51,7.0
52,7.0
53,9.0
54,10.0
55,8.0
56,3904.0
57,8.0
58,13.0
59,8.0
60,8.0
61,8.0
62,12.0
63,8.0
64,12.0
65,10.0
66,27.0
67,37.0
68,37.0
69,18.0
70,246.0
71,11.0
72,35.0
73,10.0
74,8.0
75,12.0
76,8.0
77,7.0
78,7.0
79,7.0
80,10.0
81,9.0
82,12.0
83,9.0
84,11.0
85,10.0
86,59.0
87,9.0
88,11.0
89,8.0
90,8.0
91,7.0
92,11.0
93,10.0
94,9.0
95,8.0
