,0
0,8.0
1,11.0
2,7.0
3,9.0
4,8.0
5,10.0
6,11.0
7,10.0
8,9.0
9,9.0
10,10.0
11,7.0
12,12.0
13,9.0
14,12.0
15,9.0
16,9.0
17,8.0
18,11.0
19,9.0
20,11.0
21,9.0
22,10.0
23,10.0
24,10.0
25,12.0
26,12.0
27,12.0
28,9.0
29,10.0
30,11.0
31,10.0
32,7.0
33,10.0
34,10.0
35,6.0
36,10.0
37,10.0
38,9.0
39,10.0
40,9.0
41,9.0
42,11.0
43,10.0
44,8.0
45,12.0
46,12.0
47,9.0
48,9.0
49,7.0
50,13.0
51,13.0
52,11.0
53,8.0
54,10.0
55,9.0
56,8.0
57,12.0
58,8.0
59,11.0
60,7.0
61,9.0
62,14.0
63,9.0
64,13.0
65,14.0
66,11.0
67,9.0
68,11.0
69,10.0
70,9.0
71,9.0
72,12.0
73,8.0
74,7.0
75,8.0
76,8.0
77,10.0
78,12.0
79,12.0
80,10.0
81,11.0
82,11.0
83,10.0
84,8.0
85,14.0
86,12.0
87,10.0
88,7.0
89,10.0
90,7.0
91,13.0
92,10.0
93,6.0
94,8.0
95,10.0
