,0
0,44.0
1,34.0
2,37.0
3,59.0
4,45.0
5,36.0
6,72.0
7,58.0
8,72.0
9,57.0
10,73.0
11,175.0
12,73.0
13,153.0
14,47.0
15,34.0
16,107.0
17,116.0
18,46.0
19,73.0
20,46.0
21,35.0
22,69.0
23,71.0
24,47.0
25,32.0
26,109.0
27,47.0
28,83.0
29,46.0
30,61.0
31,61.0
32,167.0
33,73.0
34,33.0
35,49.0
36,216.0
37,59.0
38,119.0
39,83.0
40,48.0
41,46.0
42,72.0
43,85.0
44,44.0
45,132.0
46,30.0
47,35.0
48,140.0
49,70.0
50,127.0
51,132.0
52,49.0
53,71.0
54,46.0
55,35.0
56,71.0
57,35.0
58,104.0
59,88.0
60,85.0
61,107.0
62,46.0
63,34.0
64,48.0
65,34.0
66,31.0
67,128.0
68,192.0
69,95.0
70,49.0
71,108.0
72,34.0
73,156.0
74,33.0
75,46.0
76,72.0
77,235.0
78,62.0
79,95.0
80,37.0
81,68.0
82,37.0
83,60.0
84,48.0
85,72.0
86,34.0
87,71.0
88,124.0
89,34.0
90,284.0
91,36.0
92,58.0
93,166.0
94,86.0
95,48.0
