,0
0,37.0
1,35.0
2,36.0
3,34.0
4,37.0
5,48.0
6,34.0
7,35.0
8,34.0
9,34.0
10,36.0
11,36.0
12,35.0
13,36.0
14,34.0
15,36.0
16,34.0
17,33.0
18,33.0
19,32.0
20,48.0
21,35.0
22,36.0
23,36.0
24,36.0
25,35.0
26,36.0
27,35.0
28,35.0
29,35.0
30,48.0
31,34.0
32,36.0
33,34.0
34,38.0
35,34.0
36,32.0
37,34.0
38,32.0
39,36.0
40,34.0
41,35.0
42,46.0
43,37.0
44,36.0
45,29.0
46,37.0
47,35.0
48,47.0
49,34.0
50,34.0
51,34.0
52,34.0
53,48.0
54,48.0
55,34.0
56,34.0
57,34.0
58,37.0
59,37.0
60,34.0
61,32.0
62,36.0
63,36.0
64,35.0
65,34.0
66,35.0
67,36.0
68,47.0
69,37.0
70,34.0
71,37.0
72,36.0
73,35.0
74,35.0
75,35.0
76,38.0
77,34.0
78,33.0
79,33.0
80,23.0
81,47.0
82,34.0
83,35.0
84,35.0
85,34.0
86,33.0
87,36.0
88,36.0
89,34.0
90,31.0
91,34.0
92,31.0
93,37.0
94,35.0
95,35.0
